도입_URL,가게이름,카테고리,전체평점,방문자리뷰,리뷰작성자,리뷰작성수,리뷰내용,방문시간,validated_label
"https://map.naver.com/p/entry/place/1381954440?c=15.00,0,0,0,dh",주접집,요리주점,미공개,322,ref896587,421,불닭까르보나라랑 페퍼로니가득피자 먹고 왔어요~ 분위기도 너무 좋고 안주가 대박이네요~!! 피자에 페퍼로니 듬뿍 넣어주시고 맛있네요:),22.8.3.수,1
"https://map.naver.com/p/entry/place/1963692965?c=15.00,0,0,0,dh",정인곱창 인하본점,"곱창,막창,양",4.77,418,노정훈11,43,"인하대 오시면 무조건 ㄱㄱㄱㄱㄱㄱㄱㄱㄱ
곱창 막창 원탑입니다
잡내 하나도 없이 누구나 맛있게 먹을 수 있어요
제가 젤 조아하는 집입니다💗💗💗💗",23.12.9.토,0
"https://map.naver.com/p/entry/place/1595117576?c=13.00,0,0,0,dh",금별맥주 인하대점,"맥주,호프",미공개,112,jin99,194,"바지락 술찜 너무 맛있었고 사장님 너무 친절하세요 ㅎㅎ
인하대후문술집 완전 추천드려요~~!",24.3.31.일,1
"https://map.naver.com/p/entry/place/36271040?c=15.00,0,0,0,dh",이모떡즉석떡볶이,떡볶이,4.64,464,hj120915,46,가성비 양도많고 너무 맛있게 먹고왔습니다~사장님 덕분에 지인들에게도 칭찬받았네요~대박나세요,21.6.11.금,0
"https://map.naver.com/p/entry/place/1963692965?c=15.00,0,0,0,dh",정인곱창 인하본점,"곱창,막창,양",4.77,418,눈랄라,51,오랜만에 방문 했는데도 역시 기대를 져버리지않네요 돼지냄새 전혀 안 나고 진짜 쏘맥안주 미쳤습니다 거기가 사진은 안찍었지만 소곱창에 날치알볶음밥 꼭 먹으십쇼 마무리로 미쳤습니다 꼭 방문 하시오,7.12.토,0
"https://map.naver.com/p/entry/place/1985104923?c=13.00,0,0,0,dh",운반미,베트남음식,미공개,25,chi****,1,"Công nhận ngon ạ!
Tên chủ quán là Ủn nên cứ tưởng mập như Ủn(heo)^^.. Cơ mà đẹp gái và ngon như đồ ăn nên mình sẽ ghé liên tục ạ!!😋😊",24.7.31.수,0
"https://map.naver.com/p/entry/place/1878533608?c=13.00,0,0,0,dh",빙그레정육식당 인하대본점,"육류,고기요리",미공개,651,윤1,23,"가격이 일단 저렴해서 너무 좋은데.. 소고기
맛도리 말해모해..
갈비탕도 살이 완전많이 붙어있어서 뜯을맛 났습니다ㅎㅎ 다음주에 또오겠습니다😆",24.3.16.토,0
"https://map.naver.com/p/entry/place/16455356?c=15.00,0,0,0,dh",꼬꼬얼큰이닭발 인하점,닭발,4.58,250,가수 최현,123,"매운닭발 진짜 맛있어요
소금구이똥집 청량고추와양파의 맛조화
환상적입니다~!!
#닭발 #인하대후문 #꼬꼬얼큰이매운닭발 #강추 #소금구이똥집",20.8.7.금,1
"https://map.naver.com/p/entry/place/1034790169?c=15.00,0,0,0,dh",미식당,양식,미공개,610,정읍쓰나미,381,짱 맛있는 인후 맛집! 불고기 리조또랑 차돌 짬뽕 파스타 주문했는데 조합도 잘맞구 맛있어서 기절해요...갈릭바게트도 꼭 드세요!! 다른 학교 친구들 놀러오면 데려오는 곳인데 늘 대성공입니다⭐️⭐️⭐️,23.2.7.화,1
"https://map.naver.com/p/entry/place/1543018546?c=15.00,0,0,0,dh",산츠키,이자카야,미공개,61,김혜림81,21,여러분 여기 진짜 ??맛집입니다!!!! 일본 여행 가서도 이 집 모츠나베 만큼 맛있는 육수의 음식을 먹어보지 못했어오... 모츠나베 닭+미소 베이스 육수에 라멘사리 추가해서 드세요 여러분~~~ 우삼겹 숙주볶음도 숙주보다 우삽겹이 많은 곳 여기야 여기... 사장님도 너무너무 친절하셔요 친절함에 감동 받은 거 정말 오랜만...??,23.11.18.토,0
"https://map.naver.com/p/entry/place/36004543?c=15.00,0,0,0,dh",인하칼국수 인하대후문점,"칼국수,만두",미공개,453,dalle109,487,들깨칼국수 넘넘 맛있어요. 보리비빔밥까지도 맛있고 리필해서 맘껏 먹을 수 있어요. 남은 찐국물 포장해서 집에 가져가고 싶은 맘이예요^^,21.2.24.수,1
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,맛집찾는공주,285,"인하대 화양연화 다녀왔어요!
1차로 가서 반주하기도 좋고, 2~3차로 가서 간단한 메뉴로 먹기에도 좋아요.
분위기도 너무 좋아서 홍콩여행 다녀온 기분입니다ㅋㅋㅋ 단체로 모임하기에도 너무 좋아보입니다아!",24.9.19.목,1
"https://map.naver.com/p/entry/place/37762180?c=15.00,0,0,0,dh",미로곱창볶음집 인하대점,"곱창,막창,양",4.48,556,항상9722,467,너무 맛있어요!!!! 막창 소금구이 고소해서 강추! 양념구이는 꼭 마요네즈에 찍어서 드셔보세요!!!,20.11.11.수,1
"https://map.naver.com/p/entry/place/1242873534?c=13.00,0,0,0,dh",내동칼국수,"칼국수,만두",미공개,167,혼밥이쉬운건아니지만,21,"이번에는 옹심이만두국을 먹었습니다.
처음에는 기대 안했습니다. 만두 사이즈가 아쉬웠었어요. 근데 만두가 30개나 들어가서 다 먹고 나니 상당히 배불렀습니다. 만두국에 들어가는 고명도 맘에 들었습니다. 6000원이라는 가격이 놀랍습니다.",24.1.24.수,0
"https://map.naver.com/p/entry/place/37658191?c=13.00,0,0,0,dh",국제식당 인하대본점,이자카야,4.66,445,정세연3178,22,여기 진짜 인하대 중에 최고입니다 진짜 ..여기가 제일 최고.. 왜 이제 알았을까요!!! 다 맛있어요!!!! 제발 여기 꼭 와뷰세용!,24.12.21.토,0
"https://map.naver.com/p/entry/place/31936727?c=15.00,0,0,0,dh",이것이짜장전설인하대점,중식당,미공개,255,Andresong,422,"짬뽕(6,000원)
대왕 오징어가 아닌.. 일반 오징어에 맵지않고, 짜지않고, 달지않고.. 적당히 익은 양파에.. 맛있네요.😁.
공기밥은 무한 리필… 남은 국물과 건더기에 밥 말아먹으니…😱 ㅋㅋ
내일도 먹고싶은 맛 입니다.",23.10.4.수,1
"https://map.naver.com/p/entry/place/1623784940?c=13.00,0,0,0,dh",또취,요리주점,미공개,453,dja****,2,"알바생분이신지 사장님이신지 모르겠지만 너무 친절하시고 음식 너무 맛있어요 ㅠ ㅠ
1차 갔다가 왔는데 맛있어서 완전 흡입했습니당 .. ㅎ ㅎ
짜빠게티랑 토마토 꼭 드세용 헤헤
감사합니다 🩵",24.10.25.금,0
"https://map.naver.com/p/entry/place/1090243948?c=13.00,0,0,0,dh",와이키키피자,피자,미공개,326,박준성1383,13,"세번째방문인데, 양도 엄청 많고, 파스타, 감자튀김도 너무 맛있습니다! 피자 먹을땐 무조건 여기로 가요",4.21.월,0
"https://map.naver.com/p/entry/place/1077339099?c=13.00,0,0,0,dh",칠만시대주점,중식당,미공개,27,진하v,143,"아이랑 언니랑 다녀왔어요~칠만시대에서 먹고 완전반해서 가네요!
마라소고기전골 완전맛있고! 샤룽샤 처음 먹어봤는데ㅋㅋㅋ 새우입니다. 맛있어요~
오동통새우도 맛있고!
중국식햄버거도 빵이 고소하고 속안에는 살짝 짜면서 단?ㅋㅋㅋ 단짠ㅋㅋ 역시 만두는 그냥 맛있었구요~
중국음식주점이라 처음와봤는데 사장님친절하셔서 더 좋았던것같아요~^^ 번창하셔요!! 맛집인정!",24.4.30.화,1
"https://map.naver.com/p/entry/place/1530232206?c=13.00,0,0,0,dh",동대문엽기떡볶이 인천인하대점,분식,미공개,107,미노민노민호,310,"솔직히 말하겠습니다
떡볶이가 맛없는건 아닌데 엽떡의 그 고유한 맛은 안납니다
그냥 짭짤하고 매운 떡볶이맛?
그리고 사장님.. 이제 장사 처음 시작하시는것 같은데..
빨리 적응하시길 바랍니다.. (할많하않)
지금은 새로생겼으니 적응기라고 생각하겠지만
계속 맛 변화가 없다면
흠.. 굳이 여기 지점에서 먹을 것 같지는 않습니다",23.9.21.목,0
"https://map.naver.com/p/entry/place/1429434281?c=13.00,0,0,0,dh",수꼬치,"일식튀김,꼬치",미공개,82,호호언니,245,아니 갈때마다 크림짬뽕시켜요 진짜 맛있음..ㅠㅠㅠㅠㅠㅠㅠㅠㅠ꼭 시키세용 갠적으론 빵보단 면 추가 추천,20.10.3.토,1
"https://map.naver.com/p/entry/place/1406506965?c=15.00,0,0,0,dh",하노이별 인하대점,베트남음식,미공개,430,동현69489,1,"전설적 가게..
근처에 이렇게나 맛있는 베트남 음식점 있는지 몰랐음..
세트메뉴 엄청 멋있고 가성비 제대로니까 근처 대학생들 당장 고고싱 하셔유🥹🥹
나 복학하면 맨날 갈 거임 ㅋ.ㅋ
아 왜 지금까지 여기 몰랐냐고 ㅠㅜㅠㅠ",23.7.23.일,1
"https://map.naver.com/p/entry/place/1543018546?c=15.00,0,0,0,dh",산츠키,이자카야,미공개,61,NEPENTHES,15,"후문에 새로생긴 이자카야, 산츠키 입니다.
주방장님이 요리에 진심이신 것 같아서 좋았습니다. 쇼유 모츠나베는 양이 꽤 많고, 단 맛이 강조되어 술 땡기는 맛입니다!!
면사리 추가도 되는데 이것도 너무 맛있어요!!??",23.10.6.금,0
"https://map.naver.com/p/entry/place/1380205483?c=13.00,0,0,0,dh",에그드랍 인하대점,샌드위치,미공개,872,건반소녀,1,"맛도좋고 좋은데.. 좀 아쉬웠던게 조리하시는분이한분은 마스크를 안끼고 한번은 마스크를 내리고 이야기를하며 조리하시더라구요, 요즘같은때는 더욱 조심해야하는때라 사실 좀 찜찜했네요",20.5.22.금,0
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,dob****,29,처음 방문해봤는데 분위기 너무 좋고 음식도 너무 맛있어요. 세트 메뉴 주문했는데 둘이 배 터지게 먹었어요. 가성비 최고!!,8.19.화,0
"https://map.naver.com/p/entry/place/21474881?c=13.00,0,0,0,dh",숯불구이먹방,"육류,고기요리",미공개,384,다정한ai미미,1,"대학가라 그런지 가격이 저렴해요
반찬도 무한리필되고, 1인 1김치찌개 주시니 좋네요
고기도 들은 김치찌개👍👍👍",8.2.토,0
"https://map.naver.com/p/entry/place/1044258426?c=13.00,0,0,0,dh",화경양꼬치,양꼬치,미공개,249,sky****,4,"오랜만에 양꼬치다운 양꼬치를 먹은것 같아 기분좋게 다녀왔습니다. 특히, 사장님이 정말 친절하기고 고기질이 좋아요!",23.7.14.금,0
"https://map.naver.com/p/entry/place/1102006774?c=13.00,0,0,0,dh",샐러리아 인하대점,"다이어트,샐러드",미공개,634,주은솔29,16,"또또또간집 입니다!! 샐러드, 포케는 항상 이 집에서만 먹어요!! 다이어트 하시는 분들 강추입니다.!!",7.16.수,0
"https://map.naver.com/p/entry/place/1307296974?c=13.00,0,0,0,dh",마포생갈비 용현점,"육류,고기요리",4.63,216,가나가나가나다라다라,39,"너무맛있어요!!!!! 가성비도 좋고 추천받아서왔는데 오길 잘했습니다 ㅎㅎ 다음에도 또 올거예요!
멜젓에 마늘이랑 고추넣으면 더 맛있습니당!!",24.4.13.토,0
"https://map.naver.com/p/entry/place/1706753942?c=15.00,0,0,0,dh",포차1번지먹새통 인하대점,포장마차,미공개,25,맛도리탐험대장숑숑이,46,"남자친구랑 인하대 데이트하다가 오랜만에 볶은김치에 삼겹살 먹고싶어서 방문했어요.
이렇게 추운날씨에 포차분위기로 실내에서 먹을 수 있다는점이 좋았어요. 홀이 커서 단체예약 받아도 끄떡없겠어요!
오랜만에 맛있게먹어서 후기남깁니당 ??",23.11.25.토,0
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,Riahpa,413,부담없이 한끼 먹기 정말 좋아요. 맛도 누구나 다 좋아할만한 맛이라서 호불호없는 것 같아요,22.2.18.금,1
"https://map.naver.com/p/entry/place/1032865736?c=13.00,0,0,0,dh",국민정서 인하대후문점,요리주점,미공개,409,cho****,31,옛날부터 와보고싶었던 술집을 드디어 와봤어요. 들기름 김치찜이 비주얼도 너무 좋고 진짜 맛있어요!!,9.1.월,0
"https://map.naver.com/p/entry/place/1710907962?c=13.00,0,0,0,dh",뭉클로 샌드위치 디저트,샌드위치,미공개,140,댕구리댕굴,174,"착즙주스 겁나 진하고 맛깔납니다!!!
진자 맛도 있고 건강해지는 느낌이라 좋아오!
샌드위치랑 커피도 기깔나니까 많이 사랑해주세요👍👍👍
",23.4.27.목,1
"https://map.naver.com/p/entry/place/1403450091?c=18.31,0,0,0,dh",하이볼마또,퓨전음식,미공개,587,yxxxn58,17,"후문 최애 술집입니다ଘ(੭*ˊᵕˋ)੭ 술도 다양하고 맛있고, 안주도 새로운 메뉴 시키는 족족 다 맛있어요!
카모나베(오리고기나베)랑 이란치니도 처음 시켜봤는데 양도 많고 넘 맛있었어요
오늘도 잘 먹고 잘 마시고 갑니다!",5.2.금,0
"https://map.naver.com/p/entry/place/1623784940?c=13.00,0,0,0,dh",또취,요리주점,미공개,453,땅콩새,6,일단 드가자마자 분위기와 음악에 얼큰이 취한 상태에서 안주가 너무 맛있어서 해장을 하며 다시 취할 수 있는 그런 곳인 것 같아요~ 정말 이곳은 술집 이상입니다!! 맛나게 먹고 갑니다~ 그리고 사장님이 굉장한 동안이시고 정말 너무너무 매력있게 잘생기셨습니다 얼른 누가 채가길~ 정말 맛있었…따!!!!!!!!!!!!!!,23.6.16.금,0
"https://map.naver.com/p/entry/place/1880447979?c=13.00,0,0,0,dh",세구네술집,요리주점,미공개,54,푸바박,12,2차라서 좀 배부른 상태에서 갔는데 처음에 라면이며 콘치즈며 서비스도 주시고 갈매기 숙주볶음 시켰는데 양도 많고 맛도 너무 맛있었습니다.. 배가 불렀는데도 계속 들어갔어요 그리고 마지막에 계산하고 요구르트까지 주시는 센스...최고,24.9.24.화,1
"https://map.naver.com/p/entry/place/1383700124?c=15.00,0,0,0,dh",성화해장국 인하점,해장국,미공개,237,한강과자전거,244,"해장국이 맛있는 로컬맛집입니다. 뼈해장국의 경우 푹삶아서 고기가 부드럽고 국물이 진합니다. 해장국중에서는 손꼽힐것 같습니다. 2천원 추가하면 특으로 먹을수 있네요. 매장 오픈시간은 10:30 ~15:00까지로 짧게 운영됩니다. 동네분들이 많이 오시는 장소인것 같습니다. 담에 또 방문할 의사가 있으며, 성화해장국을 먹어볼까 합니다.",23.1.8.일,1
"https://map.naver.com/p/entry/place/2009691902?c=15.00,0,0,0,dh",디탕 인하대점,베트남음식,미공개,376,rla****,16,"최애 베트남음식점 디탕이 집 근처에 생겼다고 해서 부모님 모시고 왔어요!!
역시 너무 맛있어요ㅠㅠㅠㅠ 최고...👍👍👍
부모님도 너무 맛있다고 하셨어요!!
앞으로 더더 자주 올거 같아용😆",8.3.일,0
"https://map.naver.com/p/entry/place/1090243948?c=13.00,0,0,0,dh",와이키키피자,피자,미공개,326,kwy****,19,여자친구가 추천해 준 피자집인데 타 지역 친구가 잠시 놀러왔는데 마라톤 전날에 피자 먹어줘야 한대서 데려왔어요 매장 분위기도 좋고 맛있게 잘 먹었습니다!,9.27.토,0
"https://map.naver.com/p/entry/place/36379444?c=13.00,0,0,0,dh",팥지콩지,한식,4.18,226,옐루23,62,"맛집이라는데 제 입맛에는.. 단팥죽이 단맛 보다 생강, 계피향 엄청 나서 써요ㅠ_ㅠ..  수정과 먹는 줄 알았어요. 그리고 팥칼국수에 칼국수가 없...? 주문 실수에 마스크 안 쓰신 직원?사장님? 이 시국에 노마스크라뇨.. 위생, 안전 더 신경 쓰셔야할 듯 해요.",21.12.26.일,0
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,김예은92,34,마라전골 너무 맛있어요 좀 걱정했는데 간도 딱이고 좋았어요! 지금 날씨에 문도 열어두셔서 더 오게 됐던 거 같아요 또 올게요~,24.11.2.토,0
"https://map.naver.com/p/entry/place/38432017?c=13.00,0,0,0,dh",치즈를사랑한찜닭 인하대점,찜닭,미공개,356,dream2heaven,27,"사촌 동생들과 인하대 놀러와서 먹었는데 맛있어요.
치즈떡 추가했는데 좋은 선택!! 단짠의 정석입니당.
공기밥도 무한리필이라 진짜 푸짐하게 먹었네요..
다음에 또 오게 될 것 같은 느낌?!",23.9.16.토,0
"https://map.naver.com/p/entry/place/1912001285?c=15.00,0,0,0,dh",청담족발,"족발,보쌈",미공개,486,맛돌인천,171,세트메뉴가 가성비 대박이네요 홀에서 먹을 수 있는 족발집이 없어서 방문했는데 너무 좋았습니다.,24.9.6.금,1
"https://map.naver.com/p/entry/place/1426778024?c=15.00,0,0,0,dh",아재불닭발 인하대점,닭발,미공개,354,MaangMaang,18,"닭발이 갑자기 땡겨서 오게 됐는데 넘 맛있어용!!
특히 국물닭발 완전 매콤쫄깃!!!
#국물닭발#용현동#맛집",9.10.수,0
"https://map.naver.com/p/entry/place/1034790169?c=15.00,0,0,0,dh",미식당,양식,미공개,610,블라블라5077,182,"전 핫스파이스까르보 파스타와 갈릭불고기피자..그리고 빅갈릭바게트와맥주 주문요
파스타는 정말 저렴하고 양도 넉넉.맛도
나쁘지않아요!!
테이블 거리가 좁은편이라..
술도파는곳인데 가게 특성상 간단맥주
한잔정도 하기좋은 밥집?느낌이에요
피자는..또띠아위에 토핑쏘스올린정도구요
빅갈릭바게트는 달콤바삭합니다",21.9.16.목,1
"https://map.naver.com/p/entry/place/2009691902?c=15.00,0,0,0,dh",디탕 인하대점,베트남음식,미공개,376,강지원80,17,양도 푸짐하고 맛도 너무 좋습니다!! 인천에서 가 본 베트남 음식점 중에 가장 퀄리티 좋고 맛있는 것 같아요!!,10.12.일,0
"https://map.naver.com/p/entry/place/1032865736?c=13.00,0,0,0,dh",국민정서 인하대후문점,요리주점,미공개,409,o5****,12,인하대 후문 1등 술집🤍 안주도 맛있고 사장님 넘 친절하셔서 늘 갈 때마다 기분 좋게 시간 보낼 수 있어용 아!! 그리고 계란전이랑 묵사발 술 안주로 체고예여😉,2.4.화,0
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,작성자님59,555,"셋트 가격이 너무 저렴한데
음식 너무 맛있어서 놀랬어요. 인하대 가성비 맛집 확실한듯.... 리조또, 토마토 스파게티 존맛!",23.3.9.목,1
"https://map.naver.com/p/entry/place/1406506965?c=15.00,0,0,0,dh",하노이별 인하대점,베트남음식,미공개,430,닉넴유,16,"하노이별 처음 가봤는데 너무 만족하면서 먹었어요!! 일단 양도 진짜 푸짐하고 메뉴 하나하나 다 맛있더라구요ㅠㅠ 쌀국수는 당연하고 볶음밥에 새우 오동통한게 미쳤어요,, 짜조도 바삭바삭 안먹었으면 후회할뻔 꼭 시키세요!",24.3.29.금,0
"https://map.naver.com/p/entry/place/1963692965?c=15.00,0,0,0,dh",정인곱창 인하본점,"곱창,막창,양",4.77,418,호이4813,96,곱창이랑 막창은 다먹어버려서 전에 와서 찍었던 사진인데 역시나 언제와도 맛도리~😘 김치말이국수가 진짜 맛있어요❤️,22.11.20.일,1
"https://map.naver.com/p/entry/place/1770290012?c=15.00,0,0,0,dh",커리야,인도음식,4.62,907,namyunbum,73,"여러번 방문 했습니다
맛도 맛있지만 리필도 되고 항상 가성비 있지만 맛있는 음식을 먹을수 있는곳이라 너무 좋은가게 입니다
꼭 추천드립니아",11.1.토,0
"https://map.naver.com/p/entry/place/32812014?c=15.00,0,0,0,dh",봉구스밥버거 인하대점,분식,4.4,137,오바뤼신부,235,"사장님 너무 친절하시네요
거진 10년만에 봉구스 먹어보네요
봉구스, 닭갈비 시켰는데 너무 맛있어요
컵밥처럼 나와서 놀랬는데 (예전엔 햄버거처럼 포장이...) 진짜 가성비 폼 미쳐따!!!
잘먹었습니다",23.7.17.월,1
"https://map.naver.com/p/entry/place/1774172482?c=15.00,0,0,0,dh",엉터리 무한대패 인하대점,"육류,고기요리",미공개,47,소에29,35,"무한리필인데도 고기 질이랑 반찬 구성도 좋고 직원분들도 너무 친절하셔서 재방문했어요!
가성비 최고! 인하대 주변 오시면 꼭 들려보세요~",3.28.금,0
"https://map.naver.com/p/entry/place/37923868?c=15.00,0,0,0,dh",아웃닭 인하대점,"치킨,닭강정",미공개,305,현정9927,28,"후문 치킨집 중에 가장 맛있습니다!
치킨과 같이 나오는 감자튀김과 떡튀김도 맛있고
홀에서 먹을 때 나오는 샐러드와 리필가능한 간장 갈릭 양념 매운양념 소스덕에 후라이드만 시켜도 모든 소스를 찍어먹을 수 있습니다",20.6.24.수,0
"https://map.naver.com/p/entry/place/1678525038?c=13.00,0,0,0,dh",삼청당 인하대점,분식,미공개,620,pyo****,1,"이색적인 김밥집이라서 새로 오픈했을때부터넘 와보고싶었는데용
김밥도 넘 맛있고 크림우동 넘 맛있어요!
은근 조합 잘어울림ㅋㅋ
떡볶이도 맛있다던데 담엔 다른 메뉴들 도전~~",23.6.21.수,0
"https://map.naver.com/p/entry/place/1087559229?c=13.00,0,0,0,dh",스톡홀름 샐러드,"다이어트,샐러드",미공개,359,por****,26,근처에 갈일있어서 들렸는데~매장고 깔끔하고~ 맛도 너무 좋네요~~^^ 자주 이용할것 같아요~~^^,21.10.29.금,0
"https://map.naver.com/p/entry/place/1294155308?c=13.00,0,0,0,dh",진화쿵푸마라탕,중식당,미공개,717,tnf****,10,항상 마라탕은 여기서만....❤️ 넘 맛있구 사장님 친절 쵝오 다른 마라탕집보다 훨 맛있습니다,23.3.11.토,0
"https://map.naver.com/p/entry/place/1530232206?c=13.00,0,0,0,dh",동대문엽기떡볶이 인천인하대점,분식,미공개,107,ser****,9,계산하고 36분뒤에 계란찜 한개 나오고 주문한지 50분이 지나서야 메뉴가 나왔습니다. 저희보다 늦게 들어온 두팀이 저희보다 일찍 나왔습니다 매우 실망이예여,23.10.10.화,0
"https://map.naver.com/p/entry/place/1715722424?c=15.00,0,0,0,dh",인하 주먹고기,돼지고기구이,미공개,429,빵긋언니,25,주먹고기 너무좋아하는데  이사온지얼마안되서 먹을곳을 못찾았는데 딱 여기네요. 고기 싱싱해서 진짜많이 먹게되요. 곁들여먹을 야채들도 신선하구 리필할수있어 정말 좋습니다.,10.15.수,0
"https://map.naver.com/p/entry/place/1772330524?c=13.00,0,0,0,dh",롤링파스타 인하대점,"스파게티,파스타전문",미공개,252,아슈85,1,"점심 때 갔더니 사람 많아서 1시간 기다렸어요ㅠ
근데 저희보다 한참 늦게 온 테이블이 먼저 음식나오더라고요",22.9.30.금,0
"https://map.naver.com/p/entry/place/21474881?c=13.00,0,0,0,dh",숯불구이먹방,"육류,고기요리",미공개,384,맛집다간다,12,존맛탱구리구리! 무한으로 먹을 수도 있고 양이 적으시면 저렴한 가격에 인분으로 주문도 가능해서 넷이와서 실컷 먹고갑니당❤️,23.6.17.토,0
"https://map.naver.com/p/entry/place/1392141383?c=19.19,0,0,0,dh",효자동솥뚜껑 인하대점,돼지고기구이,미공개,608,eh****,19,아 진짜 너무 맛있다... 너무 맛있다... 귀찮은 거 하나도 없고 다 너무 친절하셔서 기분 좋고 맛있게 먹었습니다!!!,6.20.금,0
"https://map.naver.com/p/entry/place/1639446356?c=13.00,0,0,0,dh",경동삼겹살,"육류,고기요리",미공개,218,치즈인더칵테일,693,가성비 미쳤어요!!! 저렴한데 반찬도 엄청 다양하고 리필도 자유롭고 심지어 맛도 있어요! 쌈채소도 엄청 신선해요ㅠ 앞으로 자주 가게 될 것 같아요ㅎㅎㅎ,22.5.3.화,1
"https://map.naver.com/p/entry/place/1044258426?c=13.00,0,0,0,dh",화경양꼬치,양꼬치,미공개,249,wOnii,25,"양꼬치가 너무 맛있었어요 !
사장님도 너무 친절하시고 리뷰이벤트 하면 음료와 건두부무침까지 !!
다음에 다시 방문하겠습니다 ❤️",23.8.13.일,1
"https://map.naver.com/p/entry/place/1973702909?c=13.00,0,0,0,dh",부리또정거장,"멕시코,남미음식",미공개,63,이정어니,49,"부리또 속이 진짜 꽉 찼고 치킨텐더도 많이 들어있어서 반쪽만 먹어도 배부르네요 ! 사장님 사모님도 다들 너무 친절하십니다 🥹💖 집 근처에 이런 곳이 있는줄 몰랐는데 자주 올 것 같아요~ 번창하세요 !!!
",23.10.12.목,0
"https://map.naver.com/p/entry/place/1392141383?c=19.19,0,0,0,dh",효자동솥뚜껑 인하대점,돼지고기구이,미공개,608,가빈78,152,"인후에 새로생긴 솥뚜껑 삼겹살맛집.. 일단 고기 질이 좋아서 담백한맛에 부모님도 맛있게 드셨답니다! 가게 분위기도 요즘 스타일로 고깃집보다는 깔끔한 양식집 스타일이고, 야채가 많이 나오는게 정말 좋아요 (고사리, 미나리, 콩나물, 각종 쌈채소 등) 고기가 메인이지만 채소들을 익혀먹으면 고기만큼 맛있어지는 마법 게다가 소주맥주 할인이벤트도해서 인후에 이만한 고깃집 또 없네요..! 원래 고기먹고 세븐일레븐에서 소프트콘 먹는게 코스인데 효자동솥뚜껑에 아이스크림도 있어서 후식까지 한큐에 가넝합니다 🙋🏻‍♀️",5.5.월,1
"https://map.naver.com/p/entry/place/1963692965?c=15.00,0,0,0,dh",정인곱창 인하본점,"곱창,막창,양",4.77,418,yum****,179,인하대 곱창 1티어 !!!!! 돼지막창 냄새도 안나고 너무 맛있어요 특히 김치말이국수는 꼭 시키세요 막창이랑 조합 최고,7.23.수,1
"https://map.naver.com/p/entry/place/1192755747?c=13.00,0,0,0,dh",신흥갈비,"육류,고기요리",미공개,133,베이시,406,"사장님 돈쭐내려고 후기 씁니다. 리뷰 많이 없어서 걱정했는데 인하대 후문에 낮부터 여는 고깃집이 잘 없어서 그냥 기대 안하고 가봤습니다. 씻지도 않고 간곳이 찐맛집일줄 몰랐네요,,, 여기 모르는 새럼들 없어야 합니다,,제 기준 고기집에서 생와사비랑 고기랑 같이 곁들여 먹을 멜젓같은 젓갈류가 나오면 일단 맛집이라고 생각합니다. 그런데 밑반찬으로 와사비랑 갈치속젓, 양념한 백김치가 나올때부터 알아봤어요,,,가심비 가성비 ㅆㅅㅌㅊ겠구나,,난 단골이 되겠구나,,,생갈비랑 주먹고기 시켰는데 생갈비 육즙이 미쳤습니다,, 저랑 친구 둘 다 갈비 한점 먹고 내적박수 쳤어요,,주먹고기도 맛있어서 더 시켰어요,,,이 가격에 이런 퀄리티 가성비 오져요,,사장님도 친절하시고 서비스도 주셨어요 또 갈거예요 폐업금지예요 아시겠죠 🙏🏻",20.12.16.수,1
"https://map.naver.com/p/entry/place/1939722709?c=13.00,0,0,0,dh",덮수룩,한식,미공개,149,탱용잉,43,"맛있어서 자주 갑니다 ㅎㅎ
스테이크, 두부버섯 먹어봤는데 매콤항정살, 우삼겹도 맛있네요!!",7.31.목,0
"https://map.naver.com/p/entry/place/1042128520?c=13.00,0,0,0,dh",오이아샌드위치 인하대,샌드위치,미공개,179,Jm42,38,"최애 메뉴 중 하나인 육즙팡팡 떡갈비 ! 너무 맛있어요 ㅎㅎ 배고파서 허겁지겁 먹었네요 😋 네이버 페이로 미리 주문하면 기다리지 않아도 돼서 너무 좋아요~
사장님께서 아이스크림 서비스로 주셔서 너무 맛있게 먹었습니다 ㅎㅎ 오렌지랑 자몽 메론 다양한 과일까지 듬~~~뿍! 감사합니다 :)
인하대-오이아 = 0
❤️❤️❤️",24.10.28.월,1
"https://map.naver.com/p/entry/place/1087559229?c=13.00,0,0,0,dh",스톡홀름 샐러드,"다이어트,샐러드",미공개,359,globyoul,1,매번 메뉴도 다르고 맛있어서 넘 좋은데 홀이 넘 적어서 아쉬워요..😭 인하대 앞에도 생기면 좋겠네요..!,22.12.28.수,0
