도입_URL,가게이름,카테고리,전체평점,방문자리뷰,리뷰작성자,리뷰작성수,리뷰내용,방문시간,X3_Sentiment,X1_Organic_Count,X2_Ad_Count,X1_Organic_Ratio,X2_Ad_Ratio,X1_Organic_Flag,X2_Ad_Flag,X4_Specificity,X5_rating_mean,X6_review_num,X7_content_sim,X8_Is_Viral,label,is_StrongLabeled,validated_label,ad_prob,ad_pred,text_len
"https://map.naver.com/p/entry/place/1102006774?c=13.00,0,0,0,dh",샐러리아 인하대점,"다이어트,샐러드",미공개,634,맛쟁이1113,19,학교 가까운곳에 샐러리아 생겨서 너무 좋아요!! 매장도 넓어서 혼잡한 점심시간에 자리도 넉넉하고 무엇보다 너무 맛있어요 목살 포케 시켰는데 넘 맛있었어요!! 꼭 오래오래 계셔주세요🥹,,0.50294143,0,0,0,0,0,0,101,3,19,0,0,-1,0,0,0.109040099,1,101
"https://map.naver.com/p/entry/place/1133615983?c=13.00,0,0,0,dh",왕돈까스,돈가스,미공개,445,도도신찌,1,"가성비 최고예요
근데 특돈까스에는 소스 바닥까지 뿌리지마세요 ㅠㅠ",,0.835505903,0,0,0,0,0,0,36,3,1,0.031871345,0,-1,0,0,0.092339343,1,36
"https://map.naver.com/p/entry/place/1075301874?c=15.00,0,0,0,dh",일미닭갈비파전 인하대점,닭갈비,미공개,190,준팔이맘,1,대학가라 가성비는 괜찮아요. 맛은 흔히아는 철판닭갈비 맛이구요~~ 쌈채소가 없어서 조금 아쉽네요.,,0.848567009,0,0,0,0,0,0,54,3,1,0,0,-1,0,0,0.109229685,1,54
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,Kevin3339,105,"돈까스는 여기로 변경!
맛있고 친절해요^^.",2025-10-03,0.50466156,1,0,0.2,0,1,0,24,3,105,0.007849327,0,-1,0,1,0.073652158,0,24
"https://map.naver.com/p/entry/place/1294155308?c=13.00,0,0,0,dh",진화쿵푸마라탕,중식당,미공개,717,와하핫72,6,"재료 신선하고 맛도 아주 좋습니다. 마라탕, 꿔바로우, 특히 꽃빵 튀김이 훌륭합니다.
재방문 의사 100%",,0.502907455,0,0,0,0,0,0,59,3,6,0.032258065,0,-1,0,0,0.085561148,0,59
"https://map.naver.com/p/entry/place/1953650417?c=13.00,0,0,0,dh",두루정 인하대점,한식,미공개,418,철이님5,18,"오랜만에 인후와서 처음 방문했는데
짜글이 너무 맛있습니다.
다음에 또 올게요!",2025-04-13,0.504577875,0,0,0,0,0,0,43,3,18,0,0,-1,0,0,0.09777799,1,43
"https://map.naver.com/p/entry/place/34551133?c=13.00,0,0,0,dh",숭의갈비,"육류,고기요리",미공개,113,킬키스요,763,사장님이 고기도 잘궈주시고 생활의 꿀팁도 주시고 고기도 맛있구요^^,,0.503368199,0,0,0,0,0,0,37,3,763,0.013145877,0,-1,0,0,0.112342671,1,37
"https://map.naver.com/p/entry/place/1963692965?c=15.00,0,0,0,dh",정인곱창 인하본점,"곱창,막창,양",4.77,418,유웅아,4,"곱창 양도 많고 무엇보다 가성비도 짱이에용
정인곱창은 사이드도 다 맛있어서 적극 추천함돠... !",2025-10-29,0.502968311,1,0,0.076923077,0,1,0,54,3,4,0,0,-1,0,0,0.103928806,1,54
"https://map.naver.com/p/entry/place/1294155308?c=13.00,0,0,0,dh",진화쿵푸마라탕,중식당,미공개,717,여혜73,13,"너무 맛잇게 잘먹엇어용ㅎㅎ마라탕첨먹어보는데 넘맛잇게잘먹엇네요ㅎㅎ
양도많고 직원분도친절하시구조아요!잘머것어요~",,0.516170621,2,0,0.333333333,0,1,0,60,3,13,0,0,-1,0,0,0.091558022,1,60
"https://map.naver.com/p/entry/place/1392141383?c=19.19,0,0,0,dh",효자동솥뚜껑 인하대점,돼지고기구이,미공개,608,바바루루,8,"남친이 솥뚜껑 먹고 싶다고 해서 찾아왔는데
너무 깔끔하고 깨끗하고 좋은거 같아요 ㅎㅎ
듀록 흑돼지와 목살 구성도 너무 좋아요!",2025-05-22,0.503187597,0,0,0,0,0,0,70,3,8,0,0,-1,0,0,0.122227611,1,70
"https://map.naver.com/p/entry/place/1381954440?c=15.00,0,0,0,dh",주접집,요리주점,미공개,322,초이560,562,음식이 전체적으로 맛있어요ㅎㅎ양도 푸짐하고 직원분들도 친절하시네요~~다음에 또 방문할게요,,0.507170081,2,1,0.25,0.125,1,1,49,3,562,0,0,-1,0,1,0.122965768,1,49
"https://map.naver.com/p/entry/place/1957094833?c=15.00,0,0,0,dh",포케품은초밥 인하대점,"초밥,롤",미공개,416,학교41,57,여기 연어가 세상에서 제일 맛있다고 할 수 있어요,2025-06-12,0.505415499,0,0,0,0,0,0,27,3,57,0,0,-1,0,0,0.073144695,0,27
"https://map.naver.com/p/entry/place/1192755747?c=13.00,0,0,0,dh",신흥갈비,"육류,고기요리",미공개,133,gggn,48,"ㅠㅠ 진짜 대박 맛있어요
사장님도 과묵하시지만 친절하셔요!!
인하대에서 고깃집 여기만 와요🥹🩷
진짜 청결하고 ㄹㅇ 다 맛있어요
웨이팅도 아깝지 않고 당욘하게 기다립니다
맨날 리뷰 써야지 하다가 이제 쓰는 ㅠㅠㅠ",,0.514947355,0,0,0,0,0,0,117,3,48,0.021125625,0,-1,0,0,0.079589343,0,117
"https://map.naver.com/p/entry/place/37944089?c=15.00,0,0,0,dh",금산양꼬치 본점,양꼬치,4.63,346,깜홋,214,마라양갈비튀김은 필수 코스죠 ㅎㅎ 너무 맛있습돠👍,,0.504446328,0,0,0,0,0,0,27,3,214,0,0,-1,0,0,0.079189985,0,27
"https://map.naver.com/p/entry/place/1032865736?c=13.00,0,0,0,dh",국민정서 인하대후문점,요리주점,미공개,409,철이님5,18,"비주얼 미쳤습니다!
김치찜도 계란전도 맛도리예요.
술과함께 분위기가 너무좋네요💕💕🤣",2025-05-10,0.504690826,0,1,0,0.125,0,1,46,3,18,0,0,-1,0,0,0.118584834,1,46
"https://map.naver.com/p/entry/place/1963692965?c=15.00,0,0,0,dh",정인곱창 인하본점,"곱창,막창,양",4.77,418,삼화카피상사,3,4번 째 방문 올 때 마다 감동^^ 언니 넘 친절♡ 강추 강추~~,2025-08-23,0.505270243,1,0,0.083333333,0,1,0,36,3,3,0,0,-1,0,0,0.117915175,1,36
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,Hala47,1,양도 엄청 많고 맛있어요!! 돈까스집은 여기만 올려고요.,2025-10-02,0.575896621,0,0,0,0,0,0,31,3,1,0,1,-1,0,0,0.119569104,1,31
"https://map.naver.com/p/entry/place/2098595079?c=13.00,0,0,0,dh",행컵 인하대점,"도시락,컵밥",미공개,273,한상민63,7,사장님이 너무 친절하시고 음식이 너무 맛있어요 :),2025-05-21,0.545030653,1,1,0.142857143,0.142857143,1,1,28,3,7,0,1,-1,0,0,0.074370168,0,28
"https://map.naver.com/p/entry/place/1108410654?c=13.00,0,0,0,dh",온뚝,한식,미공개,181,ccs****,12,인하대 밥 맛집이에요 테토남들 다 모이세요 제육 맛집 순두부 맛집 김치국 맛집 추천합니다,2025-09-18,0.503899515,0,0,0,0,0,0,49,3,12,0,1,-1,0,0,0.457252696,1,49
"https://map.naver.com/p/entry/place/37658191?c=13.00,0,0,0,dh",국제식당 인하대본점,이자카야,4.66,445,윤서,86,일본풍 분위기가 넘 좋아요 음식도 맛있고 직원분도 친절하셔서 자주 올 것 같아요!!,2025-04-29,0.505777597,2,1,0.166666667,0.083333333,1,1,46,3,86,0.074074074,1,-1,0,0,0.279895719,1,46
"https://map.naver.com/p/entry/place/21497659?c=15.00,0,0,0,dh",산쪼메 인하대점,일본식라면,미공개,844,kkris0812,70,맛있어요 그런데 미니 덮밥 시키면 너무 많아서 양 적으신 분들은 본 메뉴만 시키세요!,,0.919980288,1,1,0.076923077,0.076923077,1,1,47,3,70,0,0,-1,0,0,0.206413558,1,47
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,mocation,55,"게살로제파스타 매콤하니 진짜 맛있었어요~
오물렛도 굿~
사장님도 친절하셔서 기분좋게 맛있는 식사 했습니다!",,0.502576828,1,1,0.083333333,0.083333333,1,1,59,3,55,0.105263158,0,-1,0,0,0.36674549,1,59
"https://map.naver.com/p/entry/place/1953650417?c=13.00,0,0,0,dh",두루정 인하대점,한식,미공개,418,깜 직,43,새로생겼는데 너무너무 맛있어요!! 고기양도 많아서 너무 좋아요,,0.502606392,0,0,0,0,0,0,34,3,43,0.070350945,0,-1,0,1,0.219812548,1,34
"https://map.naver.com/p/entry/place/1878533608?c=13.00,0,0,0,dh",빙그레정육식당 인하대본점,"육류,고기요리",미공개,651,seo****,18,"고기 질도 좋고 맛있었어요!!
다음에도 또 방문할것같아요!!🫠🫠",2025-09-12,0.503723919,0,0,0,0,0,0,35,3,13,0.016452537,0,-1,0,0,0.240388251,1,35
"https://map.naver.com/p/entry/place/1032865736?c=13.00,0,0,0,dh",국민정서 인하대후문점,요리주점,미공개,409,astrocronos,2,"인하대 다니시는 분들중에, 친한 친구들이랑 안주맛있는 곳에서 재밌게 마시고 싶은 분들한테 진짜 강추입니다. 저는 선배들이랑 술자리가 여기서 있었는데 사장님도 진짜 친절하시고 안주도 가성비 미쳤습니다! 가격도 진짜 합리적이고 무엇보다 안주가 진짜 맛있어요!",2025-05-20,0.505256951,1,0,0.032258065,0,1,0,142,3,2,0,1,-1,0,0,0.262999722,1,142
"https://map.naver.com/p/entry/place/37762180?c=15.00,0,0,0,dh",미로곱창볶음집 인하대점,"곱창,막창,양",4.48,556,카누블렌디드,70,"미로곱창 리뉴얼하고 첫 방문인데 더 깔끔해지고 예전도 맛있었는데 지금은 더 맛있어졌어요!!
반찬으로 나오는 라면도 맛있고 주먹밥은 막창이랑 먹기에 아주 딱이에요!
인하대 앞 가성비 좋은 친절한 가게로 강추에요~ 👍🏻👍🏻",,0.502927482,2,0,0.071428571,0,1,0,122,3,70,0,0,-1,0,0,0.286904821,1,122
"https://map.naver.com/p/entry/place/32417603?c=15.00,0,0,0,dh",천지인,요리주점,미공개,185,top****,6,친절하시고 양이 진짜 많아요! 맛있는 술 먹을라면 여기 막걸리 추천☺️,,0.505119145,1,0,0.1,0,1,0,39,3,13,0.166666667,0,-1,0,0,0.358432586,1,39
"https://map.naver.com/p/entry/place/36004543?c=15.00,0,0,0,dh",인하칼국수 인하대후문점,"칼국수,만두",미공개,453,seoung,376,인하칼국수의 들깨칼국수는 고소하고 진한 국물이 정말 일품이에요. 매번 먹어도 질리지 않는 깊은 맛이 있어서 제가 늘 선택하는 메뉴입니다. 지인이 시킨 바지락칼국수도 국물 맛이 시원하고 깔끔해서 각자 취향대로 즐기기 딱 좋더라고요. 다음엔 다른 메뉴도 도전해 보고 싶네요!,,0.511230767,2,3,0.055555556,0.083333333,1,1,151,3,376,0.040158062,0,-1,0,0,0.563264425,1,151
"https://map.naver.com/p/entry/place/1004153329?c=13.00,0,0,0,dh",더문칵테일,바(BAR),미공개,65,영나12,17,"사장님 흥하세요
앞치마 입으시고 ㅋㅋㅋ꙼̈ㅋ̆̎ㅋ̊̈ㅋ̌̈ㅋ̄̈ㅋ̐̈ㅋ̑̈ㅋ̆̈
부산갔다와서 뵈어요",,0.517178416,0,0,0,0,0,0,55,3,17,0,0,-1,0,0,0.243481994,1,55
"https://map.naver.com/p/entry/place/1770290012?c=15.00,0,0,0,dh",커리야,인도음식,4.62,907,호려오,88,"예전부터 좋아하던 인하대 후문 커리 맛집이에요~
오랜만에 와서 새로운 메뉴 시도해봤는데 역시나 맛나네요!",2025-01-22,0.50429064,1,1,0.076923077,0.076923077,1,1,58,3,88,0.028409091,0,-1,0,0,0.309740379,1,58
"https://map.naver.com/p/entry/place/1102006774?c=13.00,0,0,0,dh",샐러리아 인하대점,"다이어트,샐러드",미공개,634,두디땅,55,"샌드위치랑 포케 양도 많고 너무너무 맛있어요
사장님이 친절하셔서 밥 먹는 내내 행복했습니당
번창하세요 ~ 🩷",,0.503234625,1,0,0.066666667,0,1,0,60,3,55,0.15,0,-1,0,0,0.269290406,1,60
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,Beverley,650,너무 고기가 쫄깃하고 가성비 좋고 만족스러웠습니다! ㅎㅎ😋😋,,0.502984643,0,0,0,0,0,0,33,3,650,0.007204625,0,-1,1,1,0.222579047,1,33
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,ㅇㅅㅇ9158,27,"다들 그런 곳 하나씩 있지 않나요 유명해져서 사장님 번창하셨으면 좋겠는데 유명해지면 웨이팅하기 싫어서 속 썩이는 곳.. 저는 여기가 딱 그런 곳입니다 ㅎㅎ 일단 들어갈 때 부터 인테리어도 이쁘고 사장님도 친절하셔서 너무 기분 좋구요, 음식이 싸고 양 많으면 보통 맛은 기대하면 안되는데 여긴 그냥 맛까지 있어요. 주변 지인들 데리고 맨날 와도 다 만족하고 가는 그런 식당입니다. 오늘도 감사히 잘 먹었습니다, 또 갈게요!",2025-08-21,0.566830873,1,2,0.016393443,0.032786885,1,1,235,3,27,0.208354146,1,-1,0,0,0.227440237,1,235
"https://map.naver.com/p/entry/place/37762180?c=15.00,0,0,0,dh",미로곱창볶음집 인하대점,"곱창,막창,양",4.48,556,항상9722,467,너무 맛있어요!!!! 막창 소금구이 고소해서 강추! 양념구이는 꼭 마요네즈에 찍어서 드셔보세요!!!,,0.537837088,1,0,0.090909091,0,1,0,55,3,467,0.166666667,0,-1,0,0,0.227973571,1,55
"https://map.naver.com/p/entry/place/1001196125?c=13.00,0,0,0,dh",꽃피는 꽃삼겹,돼지고기구이,4.73,163,문서영00,447,"인하대에서 제일 자주 가는 삼겹살집인데, 언제가도 너무 맛있어요!!",,0.504557133,0,0,0,0,0,0,37,3,447,0.05259777,0,-1,0,0,0.272385022,1,37
"https://map.naver.com/p/entry/place/1032865736?c=13.00,0,0,0,dh",국민정서 인하대후문점,요리주점,미공개,409,찐빵34,51,저번에 왔을때 안주도 맛있고 직원분들이 너무 친절했던 기억에 왔는데 역시나 안주 맛있고 가게 분위기 좋고 직원분들 너무나 천사같으세요 ㅎㅎ!! 심지어 생일이어서 하이볼도 서비스로 주셨어요 앞으로도 자주 올 거 같아요 :),2025-02-23,0.504751146,3,0,0.1,0,1,0,123,3,51,0.031257631,0,-1,0,0,0.338345086,1,123
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,홈스나라,11,"새로 생겨서 가봤는데 분위기도 맛도 깡패 !!!
인하대후문에 이런 술집 오픈해주셔서 감사합니다ㅠ
마라전골 화요세트 강추에요😍😍😍",,0.505882859,0,1,0,0.066666667,0,1,71,3,11,0,0,-1,0,0,0.418060952,1,71
"https://map.naver.com/p/entry/place/1294587914?c=13.00,0,0,0,dh",레오펍 인하대점,피자,4.68,564,skdh72,11,항상 오는데 넘 좋아여 평생 장사해주세여!!,2025-07-28,0.50693202,0,0,0,0,0,0,24,3,11,0.05370491,0,-1,0,1,0.209190748,1,24
"https://map.naver.com/p/entry/place/2098595079?c=13.00,0,0,0,dh",행컵 인하대점,"도시락,컵밥",미공개,273,seo****,18,"방문할인
가볍게 혼자 먹으러 오기 좋아요
근데 매장이 너무 더워요😭 선풍기라도 있으면 좋겠어요",2025-05-22,0.935740829,0,0,0,0,0,0,52,3,13,0.016452537,0,-1,0,0,0.258383398,1,52
"https://map.naver.com/p/entry/place/1403450091?c=18.31,0,0,0,dh",하이볼마또,퓨전음식,미공개,587,김다삐,31,"인후 연어회 원탑
진짜 마싯어영😍👍
#인하대맛집 #인하대술집 #인하대이자카야",,0.507341623,0,1,0,0.125,0,1,42,3,31,0.056849242,0,-1,0,0,0.204526861,1,42
"https://map.naver.com/p/entry/place/1678525038?c=13.00,0,0,0,dh",삼청당 인하대점,분식,미공개,620,카르핀5,17,"묵은지 참치 김밥도 맛있고, 우삼겹 떡볶이 진짜 맛있어요! 최고!",,0.50253588,0,0,0,0,0,0,36,3,17,0,0,-1,0,0,0.284927539,1,36
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,ie****,13,"토요일에 인하대방문할일 있어서 다녀왔는데
돈까스집이 보여서 다녀왔어요
수제돈까스 금액도 적당하고 바삭하니 너무 맛있게 먹고왔습니다~",,0.506829977,0,0,0,0,0,0,73,3,13,0,0,-1,0,0,0.438196578,1,73
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,리안00,12,"치즈돈가스가 생각나면 어김없이 찾아오는 곳,,
다른 메뉴도 다 맛있지만 치즈돈가스는 후문에서 여기보다 맛있는 곳 없는거 같아요ㅠㅠ
양이 많은 곳이라 항상 다 못먹고 조금씩 남기지만 절대 맛이 없어서가 아니라 제 위가 부족한 탓이라는 점 알아주세요,,
오래오래 장사해주세요,,ᰔ",2025-08-25,0.769618034,1,1,0.027777778,0.027777778,1,1,154,3,12,0.02118741,1,0,0,0,0.21305589,1,154
"https://map.naver.com/p/entry/place/1491726550?c=13.00,0,0,0,dh",정직유부 인하대점,분식,미공개,215,셀링16,12,"일하는 곳 근처에서 간단하게 점심 먹을 만한 곳 찾다가 제가 밥 먹는 시간엔 브레이크 타임이 많이 걸려서 브레이크 타임 없는 것 같아 들러봤는데 간단하고 약간 불향이 나서 맛있고 네개 다 먹으니까 배 불러서 가성비도 좋은 것 같아요 직원분? 사장님 두분다 친절하셨습니다! 점심, 저녁시간대엔 사람이 많던데 시간이 시간인지라 3-4시 정도엔 한적해서 혼밥하기도 좋고 종종 갈 것 같아요 ",,0.517422676,3,1,0.053571429,0.017857143,1,1,215,3,12,0,0,-1,0,0,0.27032277,1,215
"https://map.naver.com/p/entry/place/87238504?c=15.00,0,0,0,dh",계속 쪼르면,종합분식,미공개,938,Faithful,13,검색해서 처음  왔는데 정말 쫄돈 장인이 만들어 맛있습니다 추천 합니다 👍👍👍,,0.502132237,0,0,0,0,0,0,43,3,13,0,0,-1,0,0,0.299181151,1,43
"https://map.naver.com/p/entry/place/1390275868?c=13.00,0,0,0,dh",밥은화 인하대점,한식,미공개,139,gkstoa48716,763,밥도 맛있고 양도 많이 주시고 사장님 부부도 너무 친절하세요,,0.509437621,1,0,0.111111111,0,1,0,33,3,763,0.182539683,0,-1,0,0,0.383318608,1,33
"https://map.naver.com/p/entry/place/1953650417?c=13.00,0,0,0,dh",두루정 인하대점,한식,미공개,418,오늘의양히,272,"인하대 후문 두루정에서 꽃 쭈삼김치 두루치기를 먹었습니다. 돼지고기와 쭈꾸미가 조화롭게 어우러져 매콤하고 맛있었습니다. 직원분이 처음부터 끝까지 볶아주셔서 더욱 편하게 즐길 수 있었고, 마지막에 치즈 볶음밥으로 마무리하니 정말 만족스러웠습니다. 분위기도 좋고, 다음에 또 방문하고 싶은 맛집이에요!",2025-01-21,0.504018664,1,1,0.028571429,0.028571429,1,1,166,3,272,0.03146448,0,-1,0,0,0.26775584,1,166
"https://map.naver.com/p/entry/place/1328025347?c=13.00,0,0,0,dh",스며듦 튀김수육,요리주점,미공개,50,myeoon,13,"튀김수육 맛집 찾다가 방문했어요~
요즘 비가 많이 와서 전이랑 튀김이 땡기는데 정말 맛있게 잘 먹고 갑니다 !!",,0.504544139,0,0,0,0,0,0,62,3,13,0,0,-1,0,0,0.399893199,1,62
"https://map.naver.com/p/entry/place/1595117576?c=13.00,0,0,0,dh",금별맥주 인하대점,"맥주,호프",미공개,112,art****,14,금별맥주가 인하대에도 생겼다고 해서 와봤는데 역시 금별맥주 안주가 너무 맛있어요. 분위기도 좋아서 친구랑 이야기하기 좋았습니다.,,0.508723021,0,0,0,0,0,0,71,3,14,0.131826362,0,-1,0,0,0.389569165,1,71
"https://map.naver.com/p/entry/place/1479468560?c=15.00,0,0,0,dh",한창희천하일면 인하대점,국수,미공개,395,수짱이13,13,퇴근길에 또 들렀습니다~  날이 추워서 고기국수로 시켰는데 역시 맛있네요,2025-02-10,0.510100842,0,0,0,0,0,0,40,3,13,0,0,-1,0,0,0.433544266,1,40
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,동겸둥이,225,"메뉴가 다양하고 편안한 분위기라서 마음이 가서 방문 했어요! 엄마랑 예랑이랑 왔는데 음식이 맛있고 양도 많아서 너무 마음에 들었어요! 마약감자랑 마라 전골 진짜 추천합니다!! 마라 전골 소스도 너무 맛있고 마라탕이랑 맛은 비슷하긴 한데 하나도 안 짜고 딱 진짜 맛있는 마라 맛이라 엄마도 좋아하셨어요! 마약 감자는 진짜 손이 계속 가요 마라 전골에 이것저것 들은 것도 많고, 당면도 있어요! 카운터 쪽에 게임도 있고 머리끈도 있고 포토존도 있고, 또 예쁜 추억 만들고 가요! 정신없지도 않고 학교 끝나고 맥주 한잔하러 애들이랑 같이 오면 너무 좋을 거 같아요! 술 마실 곳 고민 중이시라면 안주 맛있는 화양연화 추천합니다!",,0.511039913,1,4,0.010989011,0.043956044,1,1,348,3,225,0.04,0,-1,0,0,0.393454593,1,348
"https://map.naver.com/p/entry/place/2009691902?c=15.00,0,0,0,dh",디탕 인하대점,베트남음식,미공개,376,Yyyeeeennnnn,70,"음식 양도 많고 너무 맛있어요!!
셀프바도 메인 메뉴랑 넘 잘 어울립니다😊
매장 분위기도 너무 좋아요 추천합니당",2025-08-22,0.502512157,1,2,0.0625,0.125,1,1,62,3,70,0.073478045,0,-1,0,0,0.60000184,1,62
"https://map.naver.com/p/entry/place/1963692965?c=15.00,0,0,0,dh",정인곱창 인하본점,"곱창,막창,양",4.77,418,Jocks,15,곱창도 정말 양질이고 김치말이국수가 특히 별미입니다ㅎㅎ 다음에도 오겠습니다.,,0.508993685,0,0,0,0,0,0,42,3,15,0.067071011,0,-1,0,0,0.281510311,1,42
"https://map.naver.com/p/entry/place/1639446356?c=13.00,0,0,0,dh",경동삼겹살,"육류,고기요리",미공개,218,전 화 위 복,1,"반찬이 어마무시하게 다양하고 맛도 꽤 괜찮았다.
기본적으로 공깃밥, 김치국, 쌈류 및 5가지의 정도의 반찬이 제공되고
나머지는 셀프로 먹고싶은 것을 먹을만큼 퍼서 먹으면 된다.
쌈밥의 메뉴도 다양하고 직접 구워져서 나온다.
삼겹살의 경우 평범한 맛이였지만, 냉면은 기가 막히게 맛났다.
쌈밥을 시키면 미니냉면을 2천원 추가해서 먹을 수 있다.
전반적으로 매우 만족했고 엄청난 포만감도 얻었다.
사장님도 친절하셨다.",,0.505995989,4,1,0.075471698,0.018867925,1,1,238,3,1,0.019781206,0,1,0,0,0.607569328,1,238
"https://map.naver.com/p/entry/place/1034790169?c=15.00,0,0,0,dh",미식당,양식,미공개,610,스윗 초코,722,"인후 맛집👍
베이컨김치필라프는 진짜 갈 때마다 먹네요
파스타, 피자도 넘 맛있고…
메뉴가 다양해서 골라먹는 재미도 있는 것 같아용ㅎㅎ",,0.504894912,1,1,0.055555556,0.055555556,1,1,74,3,722,0.028039096,0,-1,0,0,0.496199056,1,74
"https://map.naver.com/p/entry/place/1418606976?c=15.00,0,0,0,dh",순목,요리주점,미공개,52,임수연1234,12,"하이볼 너무 맛있어요. 와일드터키하이볼을 처음 먹어봤는데 완젼 취향이더라구요, 안주도 맛있고 가게도 분위기좋고 아늑해요♡ 다음에 또 올게요!",,0.503500819,0,0,0,0,0,0,78,3,12,0,0,-1,0,0,0.396780311,1,78
"https://map.naver.com/p/entry/place/1776211168?c=13.00,0,0,0,dh",삭금,요리주점,미공개,118,아이시스123,16,다 맛있었어요!!! 따뜻하고 맛있는 음식 잘 먹구 갑니당ㅎㅎ 하이볼도 맛있구 반주하기 좋아서 자주 먹으러 올 것 같네용 특히 명란 알리오올리오 대존맛이라 다음에 또 시켜먹을 것 같라욤ㅎㅎ,,0.509089291,0,1,0,0.038461538,0,1,104,3,16,0,0,-1,0,0,0.204119422,1,104
"https://map.naver.com/p/entry/place/1160321792?c=13.00,0,0,0,dh",슬로우캘리 인하대점,"다이어트,샐러드",미공개,230,으악악악윽,41,음식도 넘 맛있고 사장님도 너무 친절하세요!!! 매장도 넘 깔끔해용!!,,0.503648698,1,1,0.111111111,0.111111111,1,1,39,3,41,0.092307692,0,-1,0,0,0.482962277,1,39
"https://map.naver.com/p/entry/place/1999087809?c=13.00,0,0,0,dh",교반 인하대점,한식,미공개,186,kim****,16,"쭈꾸미에 삼겹살인데 너무 맛있게 먹었습니다
된장국도 제공해주고 밥도 무제한이라 학생인 입장에서 너무 좋은거 같아요",2025-07-13,0.508258879,0,0,0,0,0,0,63,3,12,0.028914238,0,1,0,0,0.357275952,1,63
"https://map.naver.com/p/entry/place/1595117576?c=13.00,0,0,0,dh",금별맥주 인하대점,"맥주,호프",미공개,112,ILoveGB,6,"친구들과 금별맥주 또 갔어요. 인하대 후문에서 금별만한곳은 없는거 같아요. 이번엔 먹느라 정신팔려 사진 못찍었는데 어쩜 메뉴가 다 맛있을수 있는지♡♡♡
다음주에 또 모임있는데 다른메뉴 도전해보려구요!
사장님 많이 파세요!",,0.587223649,2,2,0.074074074,0.074074074,1,1,123,3,6,0.006405229,0,-1,0,1,0.294268914,1,123
"https://map.naver.com/p/entry/place/1294587914?c=13.00,0,0,0,dh",레오펍 인하대점,피자,4.68,564,손현제96,16,피자랑 베이크가 맛있는 곳이에요! 항상 잘먹고 있습니다~~!,,0.50378263,0,0,0,0,0,0,33,3,16,0.057611833,0,-1,0,0,0.390164517,1,33
"https://map.naver.com/p/entry/place/36271040?c=15.00,0,0,0,dh",이모떡즉석떡볶이,떡볶이,4.64,464,dbsl2307,581,"이모떡 즉석떡볶이 히밥이 먹방찍어서 와보고 싶었는데
옛날즉석떡볶이 2인분에 튀김이랑 뽀까뽀까 복음밥 1인분에 모짜렐라치즈 까지 먹었는데 밀떡도 말랑말랑 맛있고 즉석떡볶이 안에 야채랑 양배추가득 에다가 국물이 적당이 맵콤해서 맛있게 잘먹었어요👍즉석 떡볶이 원탑 찍을거 같은맛이라 일요일 저녁인데도 단골들도 많고 사람도 많아요💜사장님도 친절하셔서 떡볶이 러버인 저는 여기 단골찜 입니다~~ 🫶",,0.508723319,1,1,0.02173913,0.02173913,1,1,217,3,581,0,0,-1,0,0,0.28567505,1,217
"https://map.naver.com/p/entry/place/1410620403?c=13.00,0,0,0,dh",청년다방 인하대점,분식,미공개,571,컬마라이프,809,저렴한 떡볶이는 아니지만 맛있어요감튀도 너무 맛있고 떡볶이도 맛있어요~,,0.506315172,0,0,0,0,0,0,39,3,809,0,0,-1,0,0,0.26913727,1,39
"https://map.naver.com/p/entry/place/1077339099?c=13.00,0,0,0,dh",칠만시대주점,중식당,미공개,27,팥74,116,인하대술집 중에 술 안주 제대로인 곳!!! 사장님 짱 친절하시두 술도 가성비 챙기는 가격이라 넘 조아요 앞으루 자주 갈게요~!~!,,0.50459528,1,1,0.055555556,0.055555556,1,1,72,3,116,0.022145259,0,-1,0,0,0.478875889,1,72
