도입_URL,가게이름,카테고리,전체평점,방문자리뷰,리뷰작성자,리뷰작성수,리뷰내용,방문시간,validated_label
"https://map.naver.com/p/entry/place/1748522357?c=13.00,0,0,0,dh",큐슈울트라아멘 인하대점,일본식라면,미공개,279,haha5188,67,"우선 하나는 비빔. 국물하고싶었는데 그림만으로 판단하기는 한계가있더라고요ㅠㅠ그래서 설명이 좀 더 있으면 좋을것같아요
그리고 미소라아멘 된장맛 매운맛했는데 된장 맛이랑 매운맛이 부드럽게 갇이섞인느낌이라서 너무 맛있게 먹었어요!!
다음에 또 올것같아요++",24.3.29.금,0
"https://map.naver.com/p/entry/place/1032865736?c=13.00,0,0,0,dh",국민정서 인하대후문점,요리주점,미공개,409,김상원6526,24,전라도 묵은지 김치찜 시켰는데 고기랑 김치 맛있어요! 벌써 5번 넘게 온거 같은데 올때마다 이거로 시작해서 다른것도 먹은거 같아요! 특히 달콤연유 옥수수전이 사이드에선 가장 맛있는거같아요 밥겸 술로 오기 좋아요!!! 강추,4.20.일,0
"https://map.naver.com/p/entry/place/1595117576?c=13.00,0,0,0,dh",금별맥주 인하대점,"맥주,호프",미공개,112,다아웡,28,"회식장소로 분위기, 음식 뭐하나 빠질것없이 너무 좋은 것 같아요!!
신메뉴들도 많이 생겨서 먹고 싶은게 많아지네요😁
항상 감사합니다~~",24.6.21.금,1
"https://map.naver.com/p/entry/place/1294155308?c=13.00,0,0,0,dh",진화쿵푸마라탕,중식당,미공개,717,맛있으면 웃는 곰돌이,45,"한국인 입맛에 맞는 마라탕에 굴소스 맛 가득한 볶음밥 그리고 후문 다른가게와는 좀 다른 메뉴가 있어요
아무튼 맛있습니다!! 고기 반값 이벤트도 개좋아여 ㅠㅠㅠ",22.12.24.토,0
"https://map.naver.com/p/entry/place/1004153329?c=13.00,0,0,0,dh",더문칵테일,바(BAR),미공개,65,AbsoPerf525,2,"올 때마다 항상 너무 잘 즐기다가, 좋은 분들과 발베니 25년을 특별히 마시게 되었네요. 감탄사만 한창 하며 정말 깊고 좋은 여운을 남기고 갑니다!",24.2.12.월,0
"https://map.naver.com/p/entry/place/21497659?c=15.00,0,0,0,dh",산쪼메 인하대점,일본식라면,미공개,844,v킴미n두부v,206,"동생이랑 볼일 있어서 인하대후문 갔다가 산쪼메 라멘 먹어봤어요!
전에 맛있는 녀석들에서 나온거 보고 가고싶었는데 이제야 오게되었네요😅
돈코츠와 소유라멘 먹었는데 둘 다 맛있었어요!
돈코츠의 진한 고기 국물맛이 한식의 설렁탕,곰탕 그런 느낌이 있었고 소유는 우동국물맛이 좀 느껴지면서 담백하고 맛있었어요😄
점심시간쯤 되자 학생들도 많이오고 줄을 서기 시작하더라고요~
조금 일찍 들어가서 먹은게 다행이었어요👍🏻
또 가고싶은 라멘집이었어요!",23.6.7.수,0
"https://map.naver.com/p/entry/place/1957094833?c=15.00,0,0,0,dh",포케품은초밥 인하대점,"초밥,롤",미공개,416,yan****,27,진짜 올 때마다 너무 맛있게 먹어요!! 방학해서 먹을 일 없었는데 너무 먹고싶어서 학교쪽까지 와서 먹었어요..!,7.21.월,0
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,벨썬,88,"촤암나,, 이렇게 맛있으면 어떡합니까
저번 주에 오고 또 왔습니다
다음 주에 또 뵙겠습니다",23.4.24.월,0
"https://map.naver.com/p/entry/place/1160321792?c=13.00,0,0,0,dh",슬로우캘리 인하대점,"다이어트,샐러드",미공개,230,YellowGUN,62,"친구 추천으로 처음 가봤는데, 진짜 너무 만족했어요 😍
소고기 스테이크도 촉촉하고 부드러워서 계속 손이 가고, 밑에 깔린 밥이랑도 조합이 찰떡이에요!
채소들도 진짜 신선하고, 브로콜리나 콩 같은 구성도 하나하나 다 맛있었어요.
매장에서 먹으면 삶은 계란도 따로 챙겨주시는데, 그것도 너무 좋았고요!
무엇보다 사장님이 진짜 친절하셔서 기분까지 좋아졌어요 😊
혼밥하기도 편하고, 다음엔 친구랑 또 오고 싶어요💛
건강하게 맛있는 한 끼 먹고 싶을 때 강추합니다!",6.18.수,0
"https://map.naver.com/p/entry/place/1426778024?c=15.00,0,0,0,dh",아재불닭발 인하대점,닭발,미공개,354,bjkamk,36,"인하대에서 가장 맛있는 닭발집인것같습니다!
이번에 국물닭발 먹어봤는데 다음번에도 또 올것같아요! 용현동 오시는거면 추천드립니다",9.29.월,1
"https://map.naver.com/p/entry/place/37658191?c=13.00,0,0,0,dh",국제식당 인하대본점,이자카야,4.66,445,윤수민70,554,"인하대후문에 이런 분위기 좋은 술집이 있다니!! 음식들도 너무 맛있고, 분위기도 좋아서 좋은 시간 보내고 갑니다😊😊",22.10.26.수,1
"https://map.naver.com/p/entry/place/16455356?c=15.00,0,0,0,dh",꼬꼬얼큰이닭발 인하점,닭발,4.58,250,세계여행가자,1,"사람
많은거
처음 보는데, 주문 몇번이나 맞는지
확인하더니 내 뒤로 온 사람 먼저주고 내껀 이제 만든다네 에효
기본 반찬도 안주고 달라해야주고
바쁠땐
가지 마세오",24.6.2.일,0
"https://map.naver.com/p/entry/place/1075301874?c=15.00,0,0,0,dh",일미닭갈비파전 인하대점,닭갈비,미공개,190,seoung,376,"오늘 닭갈비에 치즈 추가, 라면사리 추가, 볶음밥까지 완벽한 풀코스로 먹었어요! 치즈가 쭉쭉 늘어나서 닭갈비에 감칠맛을 더해줬고, 라면사리는 국물까지 싹 흡수해서 정말 맛있더라고요. 마지막으로 볶음밥까지 딱 해 먹으니 배부르고 기분도 최고였어요! 양도 푸짐하고 맛도 좋아서 대만족입니다. 다음에도 또 방문하고 싶어요!",24.11.18.월,0
"https://map.naver.com/p/entry/place/1090243948?c=13.00,0,0,0,dh",와이키키피자,피자,미공개,326,하윤융,43,너무 맛있어요ㅜㅜ!!! 진짜 후문 최고 피자맛집이에요 .. 담에 피자 머그러 또 올게용 ㅎㅎ,5.31.토,1
"https://map.naver.com/p/entry/place/37483560?c=13.00,0,0,0,dh",미로곱창 전골집,"곱창,막창,양",4.42,245,jin****,22,"3/1에 예약도 안막혀 있어서 6시에 예약했는데
가보니까 3/1~3/4 까지 휴무라고 적혀있어서 황당했네요ㅋㅋㅋㅋㅋ 오랜만에 만난 친구와 저녁식사였는데 허무하게 망쳤어요",24.3.1.금,0
"https://map.naver.com/p/entry/place/1621793170?c=15.00,0,0,0,dh",오드룸,바(BAR),미공개,48,전경훈인데 전차니임,4,"혼자 왔는데 혼자 혹은 여럿이 와도 먹기 좋은거같아요, 인하대에서 2차 혹은 술 아쉬울때?? 바테이블, 단체, 팀테이블 각각 있어서 커플끼리 오기에도 좋아요. 그리고 일단 술 잘 모르시면 친절히 설명해주셔서 좋았어요!!",24.9.23.월,0
"https://map.naver.com/p/entry/place/36004062?c=13.00,0,0,0,dh",맛사랑,한식,미공개,403,don****,17,맛있고 양도 많아요 !! 가격이 되게 저렴한데 반찬도 다양하고 사장님도 되게 친근하게 잘 대해주세요 !! 자주 올거같아요 !!,24.5.15.수,0
"https://map.naver.com/p/entry/place/1381954440?c=15.00,0,0,0,dh",주접집,요리주점,미공개,322,헤이유자,762,"여기 인하대 주변사람들 꼭 가보길 추천함! 내부도 소개팅, 썸타기 좋은 분위기... 진짜 추천, 없는 애정도 생기유,,, 여기 마스코트 강아지가 와서 반가워 해주니 괜히 친근감 생기고 넘 귀엽고 사랑스럽고 그래요..💝 그리고 불닭까르보나라가 진짜 진짜 너무 맛잇는데 이거 꼭 시켜드세요!!!  맵기 조절도 가능하고 다 먹고 리조또로 만들어주는데ㅠㅠㅠㅠ이게 넘 맛잇고,, 솔직히 파스타랑 쏘주 조합,, 진짜 좋아요ㅠㅠㅠㅠ 꼭 먹어보세요 꼭꼭꼭이요 ",22.9.14.수,0
"https://map.naver.com/p/entry/place/1368578135?c=15.00,0,0,0,dh",박지혜 모던순대국 소머리국밥 인하직영점,"순대,순댓국",미공개,499,아는맛이더무서움,516,"키오스크주문, 반찬셀프, 부추는 1000원을 더 줘야 넣어주는 순대국집. 맛은 나쁘지않은데 학교앞 밥집 치고는 비싼감이 있음.",24.10.6.일,0
"https://map.naver.com/p/entry/place/2009691902?c=15.00,0,0,0,dh",디탕 인하대점,베트남음식,미공개,376,jes****,28,양이 엄청 많고 쌀국수도 너무 맛있어요!! 빵이랑 고수가 셀프바에 있어서 너무 좋은 것 같아요,10.16.목,0
"https://map.naver.com/p/entry/place/1102006774?c=13.00,0,0,0,dh",샐러리아 인하대점,"다이어트,샐러드",미공개,634,두디땅,55,"샌드위치랑 포케 양도 많고 너무너무 맛있어요
사장님이 친절하셔서 밥 먹는 내내 행복했습니당
번창하세요 ~ 🩷",24.10.8.화,0
"https://map.naver.com/p/entry/place/1710907962?c=13.00,0,0,0,dh",뭉클로 샌드위치 디저트,샌드위치,미공개,140,시안블루3,8,"오늘 첫끼이자 마지막 식사로 샌드위치가 넘 먹고싶었어요
한입 먹는데 정말 맛있구요 간도 완벽하고 소스가 넘넘 맛있어요 채소가 많은데 거부감없이 커다란 샌드위치였습니다 추천!!!!",21.5.26.수,0
"https://map.naver.com/p/entry/place/1999087809?c=13.00,0,0,0,dh",교반 인하대점,한식,미공개,186,등촌동블랙샤크,18,"저번에 가서 넘 맛났던 기억에 이번엔 매장에서 포장해봤슈
역시 지대 맛나고 지대 친절티비..
최고의 식당..",6.10.화,0
"https://map.naver.com/p/entry/place/1912001285?c=15.00,0,0,0,dh",청담족발,"족발,보쌈",미공개,486,nic****,62,인하대 후문놀러왔는데 오픈한지 얼마 안된것 같아여!! 가게도 깔끔하고 족발도 잡내일도없고!! 무엇보다 사장님이 너무 친절하시답니당~~ 맛있는족발 먹고 기분도 좋네영~~~ 번창하세욥!! ,24.4.16.화,0
"https://map.naver.com/p/entry/place/1856433170?c=13.00,0,0,0,dh",인하 정일품,한식,미공개,81,액션가면20,24,가성비 좋은 한식부페 인하 정일품입니다. 매번 맛있는 메뉴들이 나와서 골라먹는 재미가 있는 맛있는 밥집이에요.,8.9.토,0
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,YEonni,32,"홍콩분위기 나는 감성 술집이에요!!
인하대에 이런 곳이 있어서 넘 다행이라는 생각이ㅎㅎ
마라전골 비주얼도 좋고 이 가격에 이런 푸짐한 안주를 주시다니..❤️🥹
너무 맛있게 잘 먹었어요 사장님 흥하세요❤️❤️
또 방문할게요 재방문의사 1000%👍🫶",24.7.20.토,0
"https://map.naver.com/p/entry/place/1406506965?c=15.00,0,0,0,dh",하노이별 인하대점,베트남음식,미공개,430,졉80,22,"쌀국수 국물이 진짜 진하고 맛있어요
사장님이 면이 생면이라고 강조하셨는데
확실히 다른곳이랑 다른것같아요
맛있게 잘먹었습니다",22.1.17.월,0
"https://map.naver.com/p/entry/place/1623784940?c=13.00,0,0,0,dh",또취,요리주점,미공개,453,Rin9645,37,"분위기랑 안주가 맛있다 그래서 방문했습니다.
매운거 좋아해서 매운 닭갈비 시켰는데 취저에요✨👍안주도 다양해서 다음에 오면 다른것도 먹어볼게요😄",2.24.월,0
"https://map.naver.com/p/entry/place/1328025347?c=13.00,0,0,0,dh",스며듦 튀김수육,요리주점,미공개,50,0o0ooo,64,개미친맛있어요 !!!!!!! 그리고 순두부가 기본안주로 나와요 오늘 비와서 막걸리에 수육튀김 싹 먹으러 왔습니다 ♥ 스며듦 최고 !,9.4.목,0
"https://map.naver.com/p/entry/place/1102006774?c=13.00,0,0,0,dh",샐러리아 인하대점,"다이어트,샐러드",미공개,634,koo****,13,"매장 넓고 좋아요! 혼자 오기 좋은 것 같아요
샌드위치도 크고 맛있어요!
사장님도 친절하세요",24.9.25.수,0
"https://map.naver.com/p/entry/place/1973702909?c=13.00,0,0,0,dh",부리또정거장,"멕시코,남미음식",미공개,63,cjw****,30,"골라먹을수있는 선택폭이넓고
사장님이친절하세요
미소로맞이해주시고 서비스로
음료도주시고 맛있고 양도충분
했어요 꼭드셔보세요단골됩니다",22.4.16.토,0
"https://map.naver.com/p/entry/place/20550561?c=15.00,0,0,0,dh",닭살부부,"치킨,닭강정",미공개,327,Fㅇㅅㅇ,20,"목삼겹이 다들 밋있다고 방문했는데 맛있게 먹었습니다.
파무침이랑 같이 곁들여 먹으니 더 맛있어요 !
나중에 방문하시는 분들은 나오자마자 뜨거운 돌판에 나오는거라 후다닥 뒤집어주셔야하셔요~",24.4.28.일,0
"https://map.naver.com/p/entry/place/1255008599?c=13.00,0,0,0,dh",오구피자 주안용남시장점,피자,미공개,40,아이쿵쿠,42,"오구쌀피자 오랜만에 먹었는데 여러 메뉴들이 새로 나왔네요.
피자가 얇아서 바삭했고,내용물이 많아서 조각조각 먹으면서 떨어지는 토핑이 많아서 바닥까지 맛있게 먹었습니다.
완전 추천하고,일주일에 3번정도는 순삭일 것 같아요.",24.12.23.월,0
"https://map.naver.com/p/entry/place/1179949244?c=13.00,0,0,0,dh",비원,요리주점,미공개,23,오렌지소연,351,"말해뭐해,,, 완전 아지트 삼고 싶은 곳 대 발견 !!!ღ
불막창 진짜 미쳤구요 불향도 나고 완전 매콤 ,, 친구들이랑 완전 대 만족했습니다
비원하이볼에 샷추가하면 극락일듯
또올께요 번창하세요 사장님",24.4.23.화,0
"https://map.naver.com/p/entry/place/1963339780?c=13.00,0,0,0,dh",바베큐하우스,"치킨,닭강정",미공개,28,Cafeeuntour,612,"인하대 후문 바로 뒷골목에 있어서 접근성도 좋고
여기 전기구이 통닭 진짜 맛있어요!!!
배달도 돼서 종종 시켜 먹는 찐 맛집이에요😚",24.6.2.일,0
"https://map.naver.com/p/entry/place/1087559229?c=13.00,0,0,0,dh",스톡홀름 샐러드,"다이어트,샐러드",미공개,359,sjw****,16,"가게 내부도 너무 깔끔하고 샐러드도 너무 맛있어요
요일마다 메뉴가 바뀌는데 항상 재료가 신선했어요 리뷰 잘 안쓰는데 너무 맛있게 잘 먹어서 작성합니다!!!",23.4.3.월,0
"https://map.naver.com/p/entry/place/1953650417?c=13.00,0,0,0,dh",두루정 인하대점,한식,미공개,418,droiyan6,19,"올때마다 밥하나는 기본으로 순삭합니다 ㅠㅠ
볶음밥을 못먹어서 너무 아쉽지만 ㅠㅠㅠㅠㅠ떡갈비로 달랬습니다!! 진짜 떡갈비는 아이들이 좋아할 맛이에요!!!",24.9.15.일,0
"https://map.naver.com/p/entry/place/1963692965?c=15.00,0,0,0,dh",정인곱창 인하본점,"곱창,막창,양",4.77,418,sab****,21,"#인하대맛집 #인하대곱창 #정인곱창
진짜 말해뭐합니까 아이데리고 왔는데 진짜 처음부터 끝까지 자식처럼 잘해주시고 너무 감사합니다
무엇보다 가성비!!! 맛 까지 뒤져븝니다 진심입니다
리뷰이벤트? 돈내고가라해도 제가하고 갈판입니다
맛있고 감사하게 잘먹고갑니다!!!♡♡ 사장님 채고
인생맛집 계속 있어주세요~~!!!",8.31.일,0
"https://map.naver.com/p/entry/place/1948437959?c=15.00,0,0,0,dh",썬더치킨 인하대점,"치킨,닭강정",미공개,216,박하ss,1,"인하대 후문 오래된
치킨 가성비 맛집~
꼬맹이 아들과 치킨먹으러 다녔던곳을
대학생이된 아들과 치맥하러
다녀왔네요. 메뉴도 다얌하고 맛있어요.
밖 유리에 있는 메뉴와 실제 금액이
천원정도 차이나요.",24.5.3.금,0
"https://map.naver.com/p/entry/place/1878533608?c=13.00,0,0,0,dh",빙그레정육식당 인하대본점,"육류,고기요리",미공개,651,ths****,90,"인하대 후문 에서 가성비 소고기 완전 추천!
반찬도 많고 고기가 부드럽고 소고기 완전 추천이에요
배 빵빵 소고기로 배채웠습니다",24.11.7.목,1
"https://map.naver.com/p/entry/place/1912001285?c=15.00,0,0,0,dh",청담족발,"족발,보쌈",미공개,486,ing****,19,고기가.   야들하니.  맛있네요. 덕분에.  간만에. 가족들과.   좋은 시간 보냈슴다^^,9.3.수,0
"https://map.naver.com/p/entry/place/87238504?c=15.00,0,0,0,dh",계속 쪼르면,종합분식,미공개,938,행복한세상aa,202,"쫄면은 매콤해서 돈까스랑 같이 먹기좋아욤ㅋ
떡볶이 5주년세일해서 이천원에 맛나게 먹었어용~~
메뉴들 금방 나오고 베리 굳굳~~!!ㅎㅎ",24.9.14.토,1
"https://map.naver.com/p/entry/place/1574688174?c=15.00,0,0,0,dh",솥고기67번길,돼지고기구이,미공개,557,min****,19,지금까지 가봤던 고기집중에서 제일 맛있어요ㅠㅠㅠ 양도 많고 사장님도 친절하시고 엄청 맛있어요!!! 냉면 꼭꼭 드세용 술 안주로 최고입니다!! 다들 무조건 방문 하세요 :),23.8.16.수,0
"https://map.naver.com/p/entry/place/36271040?c=15.00,0,0,0,dh",이모떡즉석떡볶이,떡볶이,4.64,464,헤이51,249,"즉석떡볶이 먹고싶어서 가게에서 포장해서
집에놔서 끓여먹었어요~
바로 해먹어서 맛있더라구요 ㅎㅎ
쫄면이랑 떡 오뎅 양이 알차게 많이 들어가 있어서
너무 배부르게 먹었어요!!",22.4.8.금,0
"https://map.naver.com/p/entry/place/1543018546?c=15.00,0,0,0,dh",산츠키,이자카야,미공개,61,기지맘,167,인하대 후문 바로 앞 버스 정류장 앞 지하 1층에  산츠키 너무 너무 분위기 좀고 맛있어요  다음에도 또 가고 싶어요. 사장님 너무 너무 친절하고 좋아요 최고,23.12.16.토,0
"https://map.naver.com/p/entry/place/1380205483?c=13.00,0,0,0,dh",에그드랍 인하대점,샌드위치,미공개,872,오늘이마지막인것처럼o,1,"새벽 늦게까지 영업해서 좋아요😄
생각 날 때 마다 토스트 먹으러가요!!
딸기크림 프렌치토스트 최애 토스트에요!!
맛있어요!!",6.3.화,0
"https://map.naver.com/p/entry/place/1367589986?c=15.00,0,0,0,dh",미연팔복반점,중식당,미공개,159,hui****,126,"중국유학시절을 기억할수 있어서 좋았어요
사장님 인심도 후하시고, 양꼬치가 잡내없이 맛있어요 숨겨진 맛집! 마라샹궈도 최고",23.9.28.목,0
"https://map.naver.com/p/entry/place/1715722424?c=15.00,0,0,0,dh",인하 주먹고기,돼지고기구이,미공개,429,미추홀백종원,10,인천자취하는데 부모님 올라오셔서 평소자주가던 고깃집 데리고 갔는데 부모님들이 매우좋아함 서비스도좋고 맛은뭐 말할필요도없구 잘먹고갑니당,23.6.7.수,0
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,호비두니,10,"음식이 정말 맛있고, 메뉴 하나하나 정성이 느껴져서 올 때마다 만족스러워요. 가게도 넓고 쾌적해서 편하게 즐기기 좋고, 분위기도 아늑해서 친구들이랑 이야기 나누기 딱 좋아요. 몇 번이나 다시 찾을 정도로 항상 좋은 기억만 남는 곳이에요. 강력 추천합니다!",5.2.금,0
"https://map.naver.com/p/entry/place/1208133928?c=13.00,0,0,0,dh",청진동해장국 인하대점,해장국,미공개,268,ico****,80,밥이 이상해요. 뻥튀기쌀인가요? 뼈 자체는 맛있게먹었는데 밥이 씹으려고 입안에서보면 녹아서있고 씹히는맛이 전혀없네요 ,22.6.4.토,0
"https://map.naver.com/p/entry/place/1393528546?c=15.00,0,0,0,dh",무한리필삼겹의난,돼지고기구이,미공개,312,정읍쓰나미,381,화석끼리 조촐한 개강파티 했는데 매장도 넓고 저렴해요! 무한리필임에도 불구하고 고기 질이 좋아서 맛있게 먹었습니다 ㅎㅎ 돼지야 고마워~! 요즘 코끼리 다이어트 중이라 상추 많이 먹는데 셀프리필이라 넘 좋습니당 다만 개강시즌이라 단체로 많이 오더라구요. 부러워요.,22.8.31.수,0
"https://map.naver.com/p/entry/place/1767613585?c=15.00,0,0,0,dh",뼈앓이감자탕 용현점,감자탕,미공개,242,Phillip Lee,17,인하대 뼈앓이 감자탕은 양이 정말 푸짐해서 배부르게 먹을 수 있었어요. 고기가 부드럽게 잘 삶아져 있어서 술술 넘어갑니다. 국물 맛도 깊고 진해서 밥이랑 같이 먹으면 최고예요!,10.12.일,0
"https://map.naver.com/p/entry/place/1953650417?c=13.00,0,0,0,dh",두루정 인하대점,한식,미공개,418,문학산도마뱀,247,꽃처럼  예뻐서  어떻게  먹을까?  생각은  순간맛있게  구워지는  냄새에  완전  폭풍흡입했어요.깻잎향 가득 머금은  꽃삼겹살구이  찐  맛집이네요.넓고 깔끔한 인테리어와  맛과  멋이  함께  꿀조합이라회식. 모임장소로    딱!!!!   좋은장소네요.친절한  서비스  감사합니다.^^,24.11.29.금,0
"https://map.naver.com/p/entry/place/1108410654?c=13.00,0,0,0,dh",온뚝,한식,미공개,181,kum****,12,"인하대생이면 다 아는 최고의 인하대밥집입니다…
고기양 진짜 많고 곱뚝도 진짜 맛있습니다
혼밥도 가능해서 가성비 최고입니다",9.30.화,0
"https://map.naver.com/p/entry/place/1957094833?c=15.00,0,0,0,dh",포케품은초밥 인하대점,"초밥,롤",미공개,416,따듯한눈사람,35,세트메뉴 시켰는데 양 지인짜 많아용!!!! 직원분도 친절하고 가게도 깨끗하고 분위기 좋아서 자주 올 것 같아요 ㅎㅎㅎ 음식은 당연히 마싯어요 ><,3.17.월,0
"https://map.naver.com/p/entry/place/1034204990?c=15.00,0,0,0,dh",도시톡,바(BAR),미공개,34,달콤매콤 꿀생강차,7,"칵테일이 밍숭맹숭 물탄맛입니다
여러잔 시켰는데 싹다 비슷비슷
본인이 노안이다~ 싶으면 절대 가지마세요
사장이 대뜸 와서 일행이랑 있는데 ××살이냐고 나이 측정당하는 멘트 듣게 될겁니다",4.30.수,0
"https://map.naver.com/p/entry/place/1715722424?c=15.00,0,0,0,dh",인하 주먹고기,돼지고기구이,미공개,429,ramzi da,22,맛도 맛이고 양도 양이고 친절함도 너무 친절하신 모 하나 빠지는 곳 없는 인하대역 맛집????????????,10.16.목,0
"https://map.naver.com/p/entry/place/1678525038?c=13.00,0,0,0,dh",삼청당 인하대점,분식,미공개,620,채은2986,38,우와아...😲너무 맛있어요 묵은지참치김밥 무조건 추천!! 크림 우동 원래 좋아하는데 조금 매콤해서 더 맛있네요 두번 세번 가세요🤤🤤,23.8.4.금,0
"https://map.naver.com/p/entry/place/1623784940?c=13.00,0,0,0,dh",또취,요리주점,미공개,453,김유진494,215,레트로 분위기에 맛있는 포차안주들까지!! 지인분들과 정말 너무 좋은 시간을 가졌어요👍🏻 노래도 완전 레트로라 추억여행도 겸했네요 ㅎㅎㅎㅎ 인히대에서 분위기 좋은 갬성 술집 찾는다면 완전 강추합니다👍🏻,23.12.11.월,0
"https://map.naver.com/p/entry/place/1368578135?c=15.00,0,0,0,dh",박지혜 모던순대국 소머리국밥 인하직영점,"순대,순댓국",미공개,499,문학산도마뱀,247,사골순대국에  구수한 국물과  얼큰한 수육  완전 맛있었어요.   친절하고  밝으신  사장님 감사합니다.다음에  또  올게요.,24.7.20.토,0
"https://map.naver.com/p/entry/place/1032865736?c=13.00,0,0,0,dh",국민정서 인하대후문점,요리주점,미공개,409,ssy****,11,"안주도맛있고 직원분들도 친절하시구
가게도 깔끔하고 다시 재방문하겠습니당
김치찌데는 꼭먹어야댐",5.6.화,0
"https://map.naver.com/p/entry/place/1963692965?c=15.00,0,0,0,dh",정인곱창 인하본점,"곱창,막창,양",4.77,418,gusals1009,71,#인하대맛집 #용현동맛집 #정인곱창 #인하대곱창# 서비스도 좋고 곱이 많고 잡내도 안나요!,22.9.21.수,1
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,김거루세챔,31,인하대 홍콩주점 생겨서 방문해봤어요. 대화하면서 술 마시기 좋았어요. 마라전골이 마라 맛이 너무 쎄지 않아서 호불호없이 맛있게 먹을 수 있는 맛이에요😁,24.6.15.토,0
"https://map.naver.com/p/entry/place/1772330524?c=13.00,0,0,0,dh",롤링파스타 인하대점,"스파게티,파스타전문",미공개,252,SOLNIM,918,아부지 생신이라 가족 저녁으로 방문했어요:) 첫 방문인데 매장이 꽤 크고 깔끔하더라구요- 조용하고 분위기 좋았아요. 부모님도 저도 만족한 식사였습니다!,24.1.20.토,0
"https://map.naver.com/p/entry/place/1367589986?c=15.00,0,0,0,dh",미연팔복반점,중식당,미공개,159,보리수야,1,"음식 맛있어요. 볶음밥 맛나요.
중화요리 생각날때 찾는 곳! 미연팔복반점!
맛있게 잘 먹었습니다.",24.12.27.금,0
"https://map.naver.com/p/entry/place/38548187?c=15.00,0,0,0,dh",영지숯불갈비 본점,돼지고기구이,미공개,435,dba****,35,"헤어진 친구를 데리고 왔습니다
맛있게 먹이고 돌아갔어요
친구가 눈물을 흘리네요
맛이 있어서겠죠?
잘먹고갑니다",6.13.금,0
"https://map.naver.com/p/entry/place/1403450091?c=18.31,0,0,0,dh",하이볼마또,퓨전음식,미공개,587,정읍쓰나미,381,새로 생긴 곳이라 방문해봤는데 하이볼 메뉴도 다양하구 안주도 맛있습니다ㅎㅎ 청포도 하이볼이 짱맛있어요!! 일본 노래 좋아하시는 분들 좋아하실 것 같습니다 추천해요!,24.3.29.금,1
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,AB VIOLET,21,음식이 정말 맛있고 가격대도 좋아서 너무 만족스러웠어요! 오믈렛이 특히 정말 맛있네요. 추천합니다!!,24.6.24.월,0
"https://map.naver.com/p/entry/place/1939722709?c=13.00,0,0,0,dh",덮수룩,한식,미공개,149,wlg****,17,처음 먹어봤는데 너무 맛있었어요!! 포장으로 했는데 포장도 깔끔하게 되어 있었어요!! 밥을 많이 먹는 편인데 무료로 추가도 가능해서 배부르게 먹었어요!!!,8.30.토,0
"https://map.naver.com/p/entry/place/87238504?c=15.00,0,0,0,dh",계속 쪼르면,종합분식,미공개,938,lovehyuk 혁이맘,38,"집앞이라 가깝기도하고~
일단 음식이 맛있어요 ㅋ 쫄면이 자주먹어도 질리지않아요
돈까스는 그냥 평범하구요 아이들맛 어른은 심심
떡볶이가 최고! 매운맛 진짜 맛있어요 👍
남편이랑 각각 한그릇씩 시켜야해요 ㅋ
지금 올해 5주년 이벤트로 매장식사나 포장에 한해서
엄청 할인하거든요~ 부담없이 맛있는한끼!
아들데리고 단둘이 먹기도 좋구요~
사장님께서 친절하십니다~
",24.1.19.금,0
"https://map.naver.com/p/entry/place/1087559229?c=13.00,0,0,0,dh",스톡홀름 샐러드,"다이어트,샐러드",미공개,359,kimsujin,99,항상 밝게 인사 해주셔서 너무 좋아요◡̈ 늦은 오후에 방문했는데도 음식이 비어있다는 느낌이 들지 않게 충분히 채워주시고 맛있는 드레싱이 많아요! 다양한 메뉴들이 겹치지 않고 매일 바뀌어서 매일 방문해도 항상 다른 샐러드를 먹을 수 있어서 너무 좋고 가장 큰 장점인것 같아요!  분위기도 좋고 바쁘실때나 한가하실때 관계 없이 사장님도 친절하시고 항상 손님도 많아서 탐나는 가게인것 같아요ㅎㅎㅎ 오늘도 잘 먹었습니다•͈ᴗ•͈ ,22.6.24.금,0
"https://map.naver.com/p/entry/place/1987863524?c=13.00,0,0,0,dh",마담순살떡볶이 주안점,떡볶이,미공개,180,seung4264,620,처음 먹어봤는데 맛있네요...분모자떡이 생각보다 괜찮은거같아요~~치킨도 부드럽고 맛있었어요~~😋😋🥰,22.2.8.화,1
"https://map.naver.com/p/entry/place/1574688174?c=15.00,0,0,0,dh",솥고기67번길,돼지고기구이,미공개,557,노정훈11,43,"밑반찬 종류도 많고 고기도 신선해요!!
매장 넓어서 단체로 오기에도 좋을거같아요~~👏🏻👏🏻",7.19.토,1
