도입_URL,가게이름,카테고리,전체평점,방문자리뷰,리뷰작성자,리뷰작성수,리뷰내용,방문시간,validated_label
"https://map.naver.com/p/entry/place/1957094833?c=15.00,0,0,0,dh",포케품은초밥 인하대점,"초밥,롤",미공개,416,pet****,101,"어제 처음 먹어보고 너무 맛있어서 오늘도 왔습니다!
건강하게 먹을 수 있어서 너무 좋은 것 같아요!!",9.30.화,0
"https://map.naver.com/p/entry/place/1418606976?c=15.00,0,0,0,dh",순목,요리주점,미공개,52,쮸녀기,22,딴따라 사라지고 감성 넘치는곳 생겨서 다녀왔어요. 안락하고 포근한 느낌의 술집이에요. 강추합니다👍,24.1.17.수,0
"https://map.naver.com/p/entry/place/1424888459?c=13.00,0,0,0,dh",양궈푸마라탕 인하대점,마라탕,미공개,330,slgdsw94,10,"새로 생겨서 가봤는데 사장님이 너무 친절하세요
마라탕 먹으면 매장 청결이 항상 신경 쓰이는데 여긴 정말 깨끗하고 재료도 잘 손질되어 있어요
다양한 재료 있구요
밥도 무료로 무한리필 가능해 좋아요
혼자 휴대폰으로 유튜브 보며 먹고 있는데 사장님이 보시더니 휴대폰 거치대를 가져다 주셨어요🥺
개인적으로 정말 잘 됐으면 하는 가게입니다
번창하세요",2.28.금,0
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,김소은9840,18,인하대에서 제일 좋아하는 양식집이에요!! 메뉴도 다양하고 맛도 너무 맛있어요 특히 치킨 로제 그라탕 최고입니다 ㅎㅎ,24.12.15.일,0
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,why****,5,"괜히 기분 좋아지는 밤이었다
안주는 진짜 술 부르는 맛이고, 술은 또 기가 막히게 넘어간다😊😊. 말도 많고 웃음도 많아지더라. 괜히 센치해질 틈도 없이 시간 훅 가버림. 이런 데서 한 잔 하면, 사는 맛 난다 싶다. 또 올 것 같앙~~🫡🤗 아무 생각 없이, 그냥 좋았어.!😘",6.12.목,0
"https://map.naver.com/p/entry/place/1398227881?c=13.00,0,0,0,dh",시장을여는사람들 인하대점,요리주점,미공개,44,d1297d,1,"매장도 넓고 음악도 빵빵하게 나와서 너무 좋았어요👍🏻👍🏻
안주도 양이 많아서 넉넉하게 잘 먹었어요",23.6.24.토,0
"https://map.naver.com/p/entry/place/1912001285?c=15.00,0,0,0,dh",청담족발,"족발,보쌈",미공개,486,나빌레라1004,775,정말 맛있어요 냄새도 하나도 안나고 질리지 정말 맛있어요  막국수를 다른곳에서 시켰을때는 다 남겼는데 막국수만 따로 판매를 해도 손색이 없을 정도로 맛있어요 ,23.1.6.금,0
"https://map.naver.com/p/entry/place/36379444?c=13.00,0,0,0,dh",팥지콩지,한식,4.18,226,토닥토닥1548,404,"팥에 찐함이 최고임(팥죽은 여기!!)
콩빈대떡도 콩이 씹히면서 고소고소
능이 온모밀면은호불호 있을듯
주차는 가게앞 바로 앞쪽에 하시면될듯함
",23.3.14.화,0
"https://map.naver.com/p/entry/place/36271040?c=15.00,0,0,0,dh",이모떡즉석떡볶이,떡볶이,4.64,464,firlasl,582,사장님 너무 친절하시고 정말 우리 이모같아요 ㅋㅋㅋ 떡볶이도 맛있는데 튀김이 진짜 미쳤어요.. 볶음밥도 짱 맛있어요 모짜렐라 필수입니다 너무 맛있어요,24.1.7.일,0
"https://map.naver.com/p/entry/place/1715722424?c=15.00,0,0,0,dh",인하 주먹고기,돼지고기구이,미공개,429,hy****,22,"고기먹고싶어서 왔는데
와 너무맛있어요!!
직원분들도친절하고 사람많은데도 화생방아니고 좋아요 재방문의사있어요!",8.22.금,0
"https://map.naver.com/p/entry/place/1090243948?c=13.00,0,0,0,dh",와이키키피자,피자,미공개,326,목재부두,12,"인하대 피자 맛집이래서 와봤어요~
후기 쓰면서 호가든 생맥이 먼저 나와서 호로록 마셔봤는데 최고ㅋㅋ",10.16.목,0
"https://map.naver.com/p/entry/place/1973702909?c=13.00,0,0,0,dh",부리또정거장,"멕시코,남미음식",미공개,63,지제구,13,양도 많고 무엇보다 소스와 내용물의 조화가 참 좋아서 맛있게 잘 먹고 있습니다. 예전부터 즐겨먹는 곳인데 이사를 가서 잘 못 먹었다가 근처 온김에 들렸네요. 한국식 브리또가 이렇게 맛있는 건 처음이에요!! 간단하게 먹기도 좋은데 또 은근 든든해서 성인남성도 충분히 배부르게 먹을 수 있습니다. 그리고 사장님도 엄청 친절하셔서 괜히 더 기분이 좋습니다!,22.8.21.일,0
"https://map.naver.com/p/entry/place/1999087809?c=13.00,0,0,0,dh",교반 인하대점,한식,미공개,186,올리브영바구니도둑,5,육비 너무너무 맛있어용 그리고 육전이 진짜 개짱짱짱맛도리 미쳣음!!!!!!! 야호 너무 맛잇어~~~~~!~!~!,10.2.목,0
"https://map.naver.com/p/entry/place/1042128520?c=13.00,0,0,0,dh",오이아샌드위치 인하대,샌드위치,미공개,179,ssu****,25,"ㄹㅈㄷ 가성비. 서브웨이 갈 바에 여기갑니다ㅠㅠ
사장님도 너무 친절하시고 완전 소녀세요♡♡♡
*토마토 못먹으시는 분덜 토마토 빼눈 것도 가능합니다!!
ㄹㅇ 개맛있은니 한번씩 트라이트라이!!",9.5.금,0
"https://map.naver.com/p/entry/place/1678525038?c=13.00,0,0,0,dh",삼청당 인하대점,분식,미공개,620,달93,36,"지난번에는 김밥을 먹었었는데, 이번에는 아보카도 덮밥을 먹어봤어요~ 아보카도 러버로써 정말 너무 맛있게 잘 먹었어요ㅋㅋㅋ🤣",24.6.3.월,0
"https://map.naver.com/p/entry/place/2009691902?c=15.00,0,0,0,dh",디탕 인하대점,베트남음식,미공개,376,쩡율,432,"메뉴 하나하나 다 맛있습니당!!!
손님들 많길래 맛집인거 같아 들어갓는데 진짜 너무 만족하고 나왓어용
다음에 또 가자며 다른 메뉴 찜하고 왔습니당 ㅋㅋ
학생들도 많이 오는거 보니 진짜 인하대맛집 같아용",8.30.토,1
"https://map.naver.com/p/entry/place/1807428763?c=15.00,0,0,0,dh",맥주집,"맥주,호프",미공개,167,ysw****,13,"오늘도 잘먹고가요!!!
#인하대맛집 #인하대이자카야 #인하대술집
#인하대후문술집 #인하대후문맛집",1.10.금,0
"https://map.naver.com/p/entry/place/1426778024?c=15.00,0,0,0,dh",아재불닭발 인하대점,닭발,미공개,354,주영7734,21,"인후 닭발맛있는곳 찾아서 너무 기뻐요!!!!
사장님도 친절하시고 종종아용하겠습니다??ㅂ닭발은 무조건아재불닭방!!!!",10.29.수,0
"https://map.naver.com/p/entry/place/1044258426?c=13.00,0,0,0,dh",화경양꼬치,양꼬치,미공개,249,온민민,125,"잡내도 안 나고 고소하면서 담백해요! 사장님이랑 직원분들도 친절하시고, 리뷰 이벤트 하면 서비스도 준다니 모두들 꼭 방문해주세요,,, 넘 맛이써요!! 🥹👍👍",23.8.14.월,0
"https://map.naver.com/p/entry/place/1032865736?c=13.00,0,0,0,dh",국민정서 인하대후문점,요리주점,미공개,409,dpf****,11,전에 한 번 왔었는데 김치찜이 계속 생각나서 또 왔음 하이볼에 세트 구성까지 야무져서 배터지게 먹고 옴❤️,1.31.금,0
"https://map.naver.com/p/entry/place/1807428763?c=15.00,0,0,0,dh",맥주집,"맥주,호프",미공개,167,ysw****,13,"연어 너무 맛잌ㅅ어요!! 가격도 엄청 저렴하네요,,💕
#인하대맛집 #인하대이자카야 #인하대술집
#인하대후문술집 #인하대후문맛집",23.12.8.금,0
"https://map.naver.com/p/entry/place/20550561?c=15.00,0,0,0,dh",닭살부부,"치킨,닭강정",미공개,327,haj****,85,"목살은 다른후기 에서 보던거 처럼
양도 맛도 무난 이상이어서 괜찮았음
양념 파닭은 개인적으로 양념이 전기구이와는 조금 안어울리게 느껴짐 파는 잘라야할정도로 김
사실 이건 뭐 큰 단점은 아니었음
홀담당하시는 여자직원분 ? 여자대표님?
태도가 기분이 상당히 안좋았음
저거외에 파채도 시켜서 파소스를 찾는데
세상 싫은 표정으로
이거 원래 다시 안드리는데 소스주신다고
해주시는데 그냥 우리가 룰을 몰랐으니
감사하다 함 이것도 그러려니함
문제는 이후임
곁제시 분할결제 할게요 하는데
갑자기 표정이 확 일그러지는게 느껴짐
내가 잘못했나 싶을정도 민망해짐
한번 결제를 생각하다가 두번 결제
해야하는 번거로움에서 짜증이난거 같은데
참고로 당시 계산하는 팀은 우리밖에 없었음
그런 점이 많이 아쉬웠음 당연재방문은 없음",4.27.일,0
"https://map.naver.com/p/entry/place/37762180?c=15.00,0,0,0,dh",미로곱창볶음집 인하대점,"곱창,막창,양",4.48,556,얼레벌레 블로거,198,몇 년째 인후에서 술마실 땐 무조건 미로입니다!! 잡내도 1도 안 나고 가격 대비 양도 대박!! 오랜만에 먹어도 여전히 맛있네용!,24.7.20.토,0
"https://map.naver.com/p/entry/place/1032865736?c=13.00,0,0,0,dh",국민정서 인하대후문점,요리주점,미공개,409,Kkkjj01,84,음식도 맛있구.. 사장님도 잘생기시구 이쁘시고 친절하시구...! 노래도 좋고!! 최고입니다.. 일단 밥 먹는 식당 같은디... 술이 술술 들어가네오ㅜㅜ 다들 꼭 가보세오,3.9.일,0
"https://map.naver.com/p/entry/place/1381954440?c=15.00,0,0,0,dh",주접집,요리주점,미공개,322,싱싱4982,1,서비스로 감튀도 주시고 분위기도 괜찮아요~다만 음식에 파슬리가루를 조금만 뿌려주면 좋을 것 같아요😅,22.9.12.월,0
"https://map.naver.com/p/entry/place/1133615983?c=13.00,0,0,0,dh",왕돈까스,돈가스,미공개,445,짹사장님,26,"냉면돈까스셋트 시켰는데 돈까스는 너무바삭해서 환상적이구요
특히 비냉소스는 최고였습니다 같이간사람이
너무맛있어서 기절해 아직도 깨어나지 않고 있어요
꼭 비냉으로 시키세요
셋트메뉴 돈까스랑 단품이랑 돈까스가 틀리게 나오는데
꼭 셋트메뉴로 시키셔야 찐맛을 느낄수있습니다
",23.5.19.금,0
"https://map.naver.com/p/entry/place/2098595079?c=13.00,0,0,0,dh",행컵 인하대점,"도시락,컵밥",미공개,273,꼬꼬6747,16,"많이배부르진않고.. 요기하기좋으네요~인하대 아이랑 나들이하면서 들렀는데^^
선택잘했습니다~맛있어요♡가격도 착해요~~",10.26.일,0
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,grace90760321,7,후문에 파스타 맛집 중 하나에요!! 😋파스타말고도 오므라이스나 오믈렛 밥 종류도 있어서 좋아요! 게살로제파스타 짱 맛있어욤!,23.9.5.화,0
"https://map.naver.com/p/entry/place/1595117576?c=13.00,0,0,0,dh",금별맥주 인하대점,"맥주,호프",미공개,112,ILoveGB,6,"친구들과 금별맥주 또 갔어요. 인하대 후문에서 금별만한곳은 없는거 같아요. 이번엔 먹느라 정신팔려 사진 못찍었는데 어쩜 메뉴가 다 맛있을수 있는지♡♡♡
다음주에 또 모임있는데 다른메뉴 도전해보려구요!
사장님 많이 파세요!",24.3.28.목,0
"https://map.naver.com/p/entry/place/1294155308?c=13.00,0,0,0,dh",진화쿵푸마라탕,중식당,미공개,717,아3197,2,"맛은있는데 깨끗하지 않습니다 소스담으려고 소스통 드는순간 날파리들이 날라가고 자리에도 왕파리가 있었습니다
그리고 결제후 영수증을 제가 담은 음식위에 올립니다 다른곳들은 집게로 찝든가 그러는데 여기는 안그럽니다",24.5.26.일,0
"https://map.naver.com/p/entry/place/1939722709?c=13.00,0,0,0,dh",덮수룩,한식,미공개,149,빠방6169,10,"오늘 처음 방문했는데 너무 친절하고 맛도 좋네여
혼자밥먹기 좋고 ’밥많이‘도 가능하니까 양 많이 드시는 분들이 오면 좋을 거 같습니당
다음에도 또 올게요",6.18.수,0
"https://map.naver.com/p/entry/place/1807428763?c=15.00,0,0,0,dh",맥주집,"맥주,호프",미공개,167,che****,21,"#인하대맥주집
#인하대술집
#인하대맛집
#인하대후문술집
베이컨포테이토피자 정말 맛있어요🤩🤍",4.3.목,0
"https://map.naver.com/p/entry/place/1623784940?c=13.00,0,0,0,dh",또취,요리주점,미공개,453,KyuRee,15,"빙수 맛이써요!!! 직원분들 넘 친절하셔서 기분이 좋아져요 인하대생이라몈 한 번쯤 꼭 오셔서 즐겁게 술 드시고 가세요!!!!!
여기 벽에 글씨도 쓰고 폴라로이드 찍어서 걸어놓을 수도 이써여",23.5.8.월,0
"https://map.naver.com/p/entry/place/1307296974?c=13.00,0,0,0,dh",마포생갈비 용현점,"육류,고기요리",4.63,216,pi****,2,가격도 싸고 맛도 좋구! 가성비 짱짱 최고인것 같습니다! 사장님도 착하시구 용현동 고깃집 추천 드립니다!!,23.8.2.수,0
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,kud****,3,"진짜진짜진짜 맛있어요❤️❤️❤️
사장님도 너무 친절하시고, 너무 깨끗하고 셀프바도 관리가 너무 잘되있어여❤️❤️❤️ 앞으로 자주 찾아올 것 같습니다!!😭🥰",24.10.4.금,0
"https://map.naver.com/p/entry/place/1087559229?c=13.00,0,0,0,dh",스톡홀름 샐러드,"다이어트,샐러드",미공개,359,뀨4770,697,엄청 신선하고 맛잇엇어요! 발사믹 소스가 좀 특이한것 같아요 약간 설탕을 카라멜화 한 느낌...? 그래서 좀 달달한 맛이 나요!,21.11.16.화,0
"https://map.naver.com/p/entry/place/1866654241?c=15.00,0,0,0,dh",멘야토리 라멘,일본식라면,미공개,150,다빈950,22,"두번째 방문입니다
이번에는 다른 메뉴도 시켜봣는데 정말 맛있었어요!!🥰🥰
진짜 다른 라멘집과는 달리 여긴 꾸준히 올것 같습니다😍",9.25.목,0
"https://map.naver.com/p/entry/place/37688208?c=15.00,0,0,0,dh",가메이,일식당,미공개,335,seoung,376,"치즈모둠나베와 치즈모둠가츠동을 먹었는데, 정말 맛있었어요. 치즈모둠나베는 풍부한 치즈가 조화를 이뤄 깊은 맛을 느낄 수 있었고, 치즈모둠가츠동은 바삭한 돈가스에 부드러운 치즈가 더해져 완벽한 한 끼였어요. 양도 넉넉하고 맛도 훌륭해서 가격 대비 만족도가 아주 높았습니다. 치즈를 좋아하는 분들께 강력 추천합니다!",24.11.21.목,0
"https://map.naver.com/p/entry/place/31371994?c=15.00,0,0,0,dh",콩불 인하대점,"육류,고기요리",미공개,283,oplkos11223,83,"콩불이라는 선택지가 여기밖에 없어 조금 아쉽습니다.
콩불 자체는 맛있지만 후문에서 가성비가 있냐고 묻는다면 절대 아닙니다 ㅠ
뭔가 금방 먹고 나가야할거같은 분위기가 있는 식당입니다.",24.1.5.금,0
"https://map.naver.com/p/entry/place/1307296974?c=13.00,0,0,0,dh",마포생갈비 용현점,"육류,고기요리",4.63,216,무쇠인간,230,고기 질도 좋고 양도좋고 김치찌개 서비스도 너무 맛있고 냉면도 잘 삶으시고 친절하시고 첫 방문인데 너무 좋아요!!!번창하세요^^,23.9.19.화,0
"https://map.naver.com/p/entry/place/1479468560?c=15.00,0,0,0,dh",한창희천하일면 인하대점,국수,미공개,395,국민거품이민호,25,면발이 쫄깃하고 마늘맛이 좋습니다 ㅎㅎ 인후에서 혼밥하기 정말 좋습니다 종종 찾을 것 같아요!,4.11.금,0
"https://map.naver.com/p/entry/place/1090243948?c=13.00,0,0,0,dh",와이키키피자,피자,미공개,326,탄탄65,7,"오랜만에 친구랑 인하대 후문 와서 한잔 했는데 이렇게 분위기 좋은데 있는지 처음 알았네요
일단 피자 4조각 씩 먹었는데 배 터저죽을뻔했습니다
정말 맛있어서 하나도 안남걌어요 ㅋㅋㅋ
특히 개인적으로 파인애플 ㅋㅋㅋㅋㅋㅋ
취향 저격이였습니다 ㅋㅋㅋㅋ
다른데선 안먹는데 여기선 꼭 먹어야됩니다 진짜 ㅋㅋ",24.4.23.화,0
"https://map.naver.com/p/entry/place/1710907962?c=13.00,0,0,0,dh",뭉클로 샌드위치 디저트,샌드위치,미공개,140,얌 팤,348,"완전 샌드위치 맛집~~!
원하는 샌드위치 드디어 찾았어요 ㅠㅠㅠ
리코타치즈랑 단호박 완전 듬뿍…
넘 맛나게 잘먹었어요 담에 또 방문 각!!",23.5.2.화,0
"https://map.naver.com/p/entry/place/1192755747?c=13.00,0,0,0,dh",신흥갈비,"육류,고기요리",미공개,133,YISOOMI,224,"인하대에 또 새로운 보석같은 식당을 찾았어요!
상차림 한번 보세요, 박수쳐야지대. 정말 정성이 가득합니다. 모든 메뉴, 곁들이는 소스나 반찬들 까지 하나하나 다 고민하고 연구해서 만들었다는게 느껴지고, 재료도 신선하고 무엇보다 고기가 정말 훌륭합니다. 생갈비가 기대이상으로 맛있어서 양념갈비는 다음에 먹을까 하다가 궁금해서 시켰는데 결국 양념갈비도 한번 더 추가했어요. 미쳤어요진짜. 너무너무너무 부드럽고 맛있습니다. 춤추고 싶은맛!
직원분들도 다들 너무 친절하시고, 맛있어서 기분이 너무 좋았어요. (숯마저 이뻐보여서 찍었음)
앞으로 고기 먹고싶을때 바로 생각날것같아요. 양념갈비 좋아하시면 진짜 무조건 가셔야합니다. 살살녹아요 증맬루 쓰다보니 또 가고싶네요. 👍🏼",21.3.24.수,0
"https://map.naver.com/p/entry/place/1392141383?c=19.19,0,0,0,dh",효자동솥뚜껑 인하대점,돼지고기구이,미공개,608,이성현54,1,5번째 왔습니다! 직원분들도 너무 친절하시고 가성비도 미쳤고 고기도 너무 맛있어요ㅠㅠ 100번 채울 예정입니다!,10.16.목,0
"https://map.naver.com/p/entry/place/1032865736?c=13.00,0,0,0,dh",국민정서 인하대후문점,요리주점,미공개,409,ghk****,14,국민정서 정말 자주 가는 곳인데 된장술찌개가 너무 맛있어요 김치찜도 자주 시켜먹었는데 진짜 맛있어요 강력 추천합니다 국민정서 파이팅 🤍🤍,24.9.12.목,0
"https://map.naver.com/p/entry/place/1403450091?c=18.31,0,0,0,dh",하이볼마또,퓨전음식,미공개,587,비밀70,1,"분위기너무좋구 쾌적하구 안주도 맛있어요
하이볼 무알콜있어서 조아요 👏🏻
인하대올때 또 방문할거에요",7.14.월,0
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,min9zi,71,"인하대생분들이라면 다 아는 돈까스 맛집입니다
사장님 항상 친절하십니다 번창하세용⭐️⭐️⭐️⭐️⭐️",10.16.목,0
"https://map.naver.com/p/entry/place/1102006774?c=13.00,0,0,0,dh",샐러리아 인하대점,"다이어트,샐러드",미공개,634,네네넨네네네,11,매콤 닭가슴살 맛있고 학교 앞에서 건강한 하루를 보낼 수 있어서 너무 좋았어요 다음에 또 오겠습니다!!,24.9.3.화,0
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,alf****,37,안주도 정말 가성비 있고 맛도 좋은데 분위기까지 좋은 곳이었어요! 역시나 맛있고 분위기 좋은 곳은 핫 한 것 같아요! 다음번에도 또 오고 싶은 곳이라 인하대후문에서 맛집또는 술집을 찾는다면 추천해요!!,24.4.30.화,0
"https://map.naver.com/p/entry/place/1392141383?c=19.19,0,0,0,dh",효자동솥뚜껑 인하대점,돼지고기구이,미공개,608,Ayexmin,20,분위기 있게 고기 먹을 수 있어서 좋아요! 특히 사장님과 직원분들이 친절해서 만족도가 높았습니다:),8.10.일,0
"https://map.naver.com/p/entry/place/1878533608?c=13.00,0,0,0,dh",빙그레정육식당 인하대본점,"육류,고기요리",미공개,651,쿤구,299,"횡성 한우매장처럼 고기 결제 따로하고 구워먹는 시스템입니다.
그래서 상차림 비용 따로 받아요
좋아요",23.9.10.일,0
"https://map.naver.com/p/entry/place/37658191?c=13.00,0,0,0,dh",국제식당 인하대본점,이자카야,4.66,445,07****,41,분위기 진짜 괜찮고 가성비도 좋아. 안주 종류도 다양하고 맛도 꽤 괜찮더라. 사케나 하이볼이랑 같이 먹기 딱 좋음. 특히 나베나 사시미 같은 거 진짜 잘 나옴. 친구들이랑 가볍게 한잔하기 좋은 분위기라 자주 갈 듯!,7.5.토,0
"https://map.naver.com/p/entry/place/1574688174?c=15.00,0,0,0,dh",솥고기67번길,돼지고기구이,미공개,557,shi****,54,"모듬을 시켜서 푸짐하게 먹고 온 식당입니다.
사장님이 우선 너무 친절하시고 고기도 너무너무 맛있어요! 고사리를 구워서 고기와 함께 먹으면 진짜 jmt!! 이런 더운 날 시원한 냉면과 함께 삼겹살 드시면 최고입니다!!",7.21.월,0
"https://map.naver.com/p/entry/place/1381954440?c=15.00,0,0,0,dh",주접집,요리주점,미공개,322,Jen429,50,"진짜. 너무 귀여운 마스코트가 있고요!
두번째 사진은 서비스 맛보기용? 주류입니다!! (인원수대로 주시더라고요 ㅎㅎ)
저희는 불닭까르보파스타 시켰고, 단계는 가장 안매운...ㅎㅎㅎㅎ
지나가는 마스코트님... 진짜 힐링 중...
다들 친절하시고, 맛도 좋은데 리뷰 쓰고 서비스 받은게 2개... 미니 피자랑 빙수 (요건 기다리는 중) 딸기랑, 인절미, 초코 중에서 초코! ㅎㅎ
한 번쯤 와보세요!!
(올리자마자 빙수 나와서 사진 추가 즁...)",8.23.토,0
"https://map.naver.com/p/entry/place/1673075723?c=13.00,0,0,0,dh",헤드라이너,바(BAR),미공개,285,레알베티스타일,1,"모던 스트릿 펍의 느낌을 가지고 있으면서도, 트렌디한 칵테일을 즐길 수 있는 인하대 후문의 보물같은 바. 사장님도 친절하시고 칵테일 한 잔하기 너무 좋은 곳이다. 다음에도 방문할 예정.",23.6.22.목,0
"https://map.naver.com/p/entry/place/1090243948?c=13.00,0,0,0,dh",와이키키피자,피자,미공개,326,al****,7,토핑이 엄청 많이 올라가있는 가성비 맛집이에요🤤 매장 분위기도 좋고 사장님도 친절하셔서 후문에서 피자먹을때는 항상 여기로 와요!,9.12.금,0
"https://map.naver.com/p/entry/place/1406506965?c=15.00,0,0,0,dh",하노이별 인하대점,베트남음식,미공개,430,mor****,52,양 정말 많고 깔끔하고 맛있습니다!!! 매장도 이쁘고 깨끗해요~~~다음에 또 방문하겠습니다ㅎㅎ,2.8.토,0
"https://map.naver.com/p/entry/place/36004543?c=15.00,0,0,0,dh",인하칼국수 인하대후문점,"칼국수,만두",미공개,453,giw****,101,"남자 둘이서 진짜 배고파서…
해물칼국수2개, 찐만두, 오징어전, 막걸리 다 시켰네요.
양이 이렇게 많을 줄은….
보리밥 비빔밥이 무한리필 일줄은….
우선, 보리밥은 신선한 나물이랑 다 무한리필인데 진짜 맛있구요.
메인인 해물칼국수는 면보다 해물이 많은 것 같아요!!바지락, 홍합, 미더덕, 새우 등 다양한 해물이 있습니다. 찐만두랑 오징어전 둘 중 고민한다면, 오징어전 추천!!!
바삭하고 안은 촉촉한게 막걸리가 그냥 넘어갑니다!!
맛있게 잘 먹었습니다!!",24.3.25.월,0
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,남가은75,7,"처음와봤는데 가격도 착하고 돈가스가 맛있었어요!♥️ 셀프바에 스프와 국, 추가 샐러드가 있어 좋았습니다😃",24.5.20.월,0
"https://map.naver.com/p/entry/place/1044258426?c=13.00,0,0,0,dh",화경양꼬치,양꼬치,미공개,249,송GOD,66,단체 예약하고갔는데 너무 친절하게 응대해주셨어요!! 양꼬치도 너무맛있고🍖🍡 사진엔 없지만 마파두부랑 토마토계란볶음🍅 진짜 여기만큼 맛있는 곳  없습니다😀😀 꼭 드셔보세요!!,23.7.12.수,0
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,ㅇㅅㅇ9158,27,ㅋㅋㅋㅋ 보자마자 급하게 먹다가 찍었는데.. 양도 많고 정말 맛있네요 돈가스 두개에 쫄면 하나 시켰는데 돈가스 하나 나온 양 보고 두개 다 나온 줄 알았어요 ㅎㅎ 덕분에 먹는 양이 많은 편인데도 배터지게 먹고 갑니다!! 또 올게요 잘 먹었습니다~~,24.11.28.목,0
"https://map.naver.com/p/entry/place/1623784940?c=13.00,0,0,0,dh",또취,요리주점,미공개,453,min****,37,돈까스김치나베 얼큰하니 넘 맛있고 매장 분위기도 포차처럼 맘에들어서 좋아요!! 또 오고싶어요☺️,24.4.25.목,0
"https://map.naver.com/p/entry/place/1574688174?c=15.00,0,0,0,dh",솥고기67번길,돼지고기구이,미공개,557,크리스탈4124,332,고기가 .... 내 스타일은 아님 ... 솥뚜껑 삼겹이라서 기대했는데 2인분만 딱 먹고 왔음 ,24.4.4.목,0
"https://map.naver.com/p/entry/place/1999087809?c=13.00,0,0,0,dh",교반 인하대점,한식,미공개,186,만두누리,9,진짜 맛있어요... 특히 양이 지이이인짜 많아요...🥹🥹🫰🫰🫰 완죤 혜자!!!! 교반이 학교 근처에 생겨서 정말루 행복해요😭😭맨날 가고싶어오,6.10.화,0
"https://map.naver.com/p/entry/place/1424888459?c=13.00,0,0,0,dh",양궈푸마라탕 인하대점,마라탕,미공개,330,ㅋㅋㅋ냠냠,14,진짜 여기는 몇 번째 재방문할 정도로 맛집이에요 최고입니다 올 때마다 친절하신 직원 분들과 맛도 여전히 좋네요 꼭 오세용,8.10.일,0
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,ocozzang,118,"허겁지겁 먹느라 사진을 못찍었는데 가성비 짱임 ㅠㅠㅠ
셀프바에 따듯한 수프랑 따듯한 우동국물? 같은거 있어서 식전에 속 달래기 좋아요 ! 모듬돈까스에 냉우동 시켰는데 양이 너무 많아서 겨우 먹었음 ㅠㅋ 돈까스 완전 바삭하고 같이 나오는 소스에 겨자랑 섞섞해서 먹음 존맛탱ㅠ 냉우동도 쫄깃한 식감에 계속 땡기는 맛임 ㅠ 가게 안에 키오스크 있고 요즘에 키오스크 있으면 서빙 거의 안해주는데 사장님이 서빙 다 해주셔서 먹을 준비만 하면 됨 ㅋㅋ헤헤 사장님도 친절하셔용 ㅎㅎ
재방문 99999퍼센트 !! 💗",23.11.25.토,0
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,현의 일상10,294,"연태고량주세트 먹었는데 술이 술술 들어가네요~~🩵
안주는 마라전골이랑 꿔바로우 시켰는데 양이 상당하네요! 물론 맛도 있어요~~ㅎㅎ
비 오는날 어울리는 메뉴들~~><
분위기까지 너무 좋아요~~!
데이트로 꼭 추천합니다!!💓
인하대술집 찾으면 화양연화 추천드립니다.❤️❤️",24.4.20.토,0
"https://map.naver.com/p/entry/place/1691680844?c=13.00,0,0,0,dh",육쌈냉면 인하대점,냉면,미공개,942,yahoooo1,97,"인하대에서 공부할 때 자주 방문하는 육쌈냉면! 💕
옛날에는 육쌈냉면이 여기저기서 많이 보였는데 요새는 육쌈냉면 보기가 힘드네요 🥲 맛있는데 아쉬워요! 😭😭
잘먹었습니당! 😍",24.8.1.목,0
"https://map.naver.com/p/entry/place/1426778024?c=15.00,0,0,0,dh",아재불닭발 인하대점,닭발,미공개,354,인천특별시,5,"세트로 시켰는데 오돌뼈, 계란찜, 주먹밥, 쿨피스가 나옵니다 오돌뼈는 매콤하고 불향이 많이 나요!! 계란찜은 퐁신퐁신해서 진짜 맛있어요 그리고 주먹밥이 찐, 입니다??
사장님이 친절하셔서 너무 좋아용
다시 또 갈거 같아요!!!",3.2.일,0
"https://map.naver.com/p/entry/place/1776211168?c=13.00,0,0,0,dh",삭금,요리주점,미공개,118,정읍쓰나미,381,분위기도 너무 좋고 음식도 맛있습니다 ㅎㅎ 위치는 좋은데 사알짝 골목이라 조용하게 대화나누기 짱이에요!! 동파육 존맛탱 추천합니다유,24.10.23.수,0
