도입_URL,가게이름,카테고리,전체평점,방문자리뷰,리뷰작성자,리뷰작성수,리뷰내용,방문시간,validated_label
"https://map.naver.com/p/entry/place/1574688174?c=15.00,0,0,0,dh",솥고기67번길,돼지고기구이,미공개,557,배ㅈl,95,넘 맛있어요~~칼집삼겹살 꼬소하고 잡내 하나도없네요 끝집고기 사장님 가게에요!! 가까워져서 લ 굳~,,0
"https://map.naver.com/p/entry/place/1963692965?c=15.00,0,0,0,dh",정인곱창 인하본점,"곱창,막창,양",4.77,418,yoonsy5454,40,"인하대 곱창 맛집이에요!
오늘은 신랑과 둘이 데이트하러 갔는데,
역시 너무 맛있어요
소곱창 곱이 꽉차있어서 곱창 먹을땐
정인곱창만 가요~
돼지막창도 소스에 찍어먹음 꿀맛이어요~
또 방문하겠습니다 ^^",,0
"https://map.naver.com/p/entry/place/1767613585?c=15.00,0,0,0,dh",뼈앓이감자탕 용현점,감자탕,미공개,242,냥냥녕냐,9,양도 엄청 많고 맛있어요!! 음식도 빨리 나와서 학생들은 수업 중간에 와서 먹고 가기도 좋아요! 매번 감자탕 하면 생각나는 곳입니드아!!!!!!☺️,2025-09-24,0
"https://map.naver.com/p/entry/place/1715794350?c=13.00,0,0,0,dh",카페밥엔술,양식,미공개,77,Hoy45,661,"사장님 너무 친절하시고 매장도 넓고 분위기가 너무 좋아요 무엇보다 메뉴 너무 독특하고 맛있습니다 ㅎㅎ
닭발 피자는 안주로 아주 딱이고 해장파스타는 해장하고나서먹다가 다시 술을 부를 것 같앗어용 ㅎㅎㅎ
치킨 윙봉도 진짜 맛있습니당 ㅎㅎㅎ 감튀도 독특하고요
단체모임 할수 있게 나눠져있어서 너무 좋을 것 같아요
담에 또재방문 할래요😍",,1
"https://map.naver.com/p/entry/place/1770290012?c=15.00,0,0,0,dh",커리야,인도음식,4.62,907,qusqorgus,62,인하대 커리야! 저번에 와보고 너무 맛있게 먹어서 또 왔어요ㅎㅎ 난이랑 커리가 진짜 맛있고 계속 들어가요..ㅎ 탄두리치킨도 퍽퍽하지 않고 맛있어요!:),2025-05-21,0
"https://map.naver.com/p/entry/place/1424888459?c=13.00,0,0,0,dh",양궈푸마라탕 인하대점,마라탕,미공개,330,낭만진이74,15,"음식사진을 깜박하고 안찍었지만, 인하대 후문에 마라탕집에서 가장 맛있었어요! 인테리어듀 깔끔하고 재료도 한번에 많이 준비하시는게 아니고 여러번 준비하시는거 같아요. 다 신선 했습니다!!",2025-02-16,0
"https://map.naver.com/p/entry/place/1531978755?c=13.00,0,0,0,dh",옛날통닭 주안점,"치킨,닭강정",미공개,233,jjong1girl,351,"치킨 염지가 소금없이 먹어도될만큼 간이 되어있네요
깜박하신건지 아님 추가금내야하는건지 치킨무는없었어요
2마리.통집튀김 전화주문하고 포장받아왔는데 15분정도 걸리고 바로 튀겨서 따듯하고 맛있었어요~
똥집은 먹다보니 조금 느끼했어요
요즘 옛날통닭에 꼿혀있는데 아시안게임보면서 맛있게 잘 먹었습니다^^",,0
"https://map.naver.com/p/entry/place/1710907962?c=13.00,0,0,0,dh",뭉클로 샌드위치 디저트,샌드위치,미공개,140,신수똥,42,"와...인생 샌드위치....💛
그리고 스콘이랑 쿠키 진짜...
먹어보세요 정말 맛있습니다 :)",,0
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,cia2003,2,"두번째방문
이번엔 동료들과함께 전에 못먹어본 김치나베,카레돈까스,우동 등을 먹었는데 역시나 기대이상.... 특히 김치나베 술안주로도 최고 ㅎㅎㅎ
음식에 진심인 사장님 감사해유~~^^",,0
"https://map.naver.com/p/entry/place/1104224962?c=15.00,0,0,0,dh",압구정수산시장 인하대점,이자카야,미공개,94,cyg****,92,"인하대역 맛집 압구정수산시장 인하대점
외관과 다르게 매장이 일본 컨셉의 수산시장 인테리어였어요
광어사시미와 통오징어튀김 주문했어요
신선하고 두툼한 회 맛났어요
통오징어 크기도 크고 비주얼도 짱이에요
수산시장 생맥주.3백미리에 1900원
가성비.짱이에요",,0
"https://map.naver.com/p/entry/place/1406506965?c=15.00,0,0,0,dh",하노이별 인하대점,베트남음식,미공개,430,해닝32,54,와 진짜 맛잇어요. 레몬까지 구비되어 잇어서 고수랑 같이 넣어먹으면 진짜 현지맛이랑 똑같아서 베트남 생각나네요 ㅎㅎ 인하대서 쌀국수 먹으려면 여기와야겠어요!,2025-10-15,0
"https://map.naver.com/p/entry/place/1344154314?c=15.00,0,0,0,dh",레커훈스 인하대점,"치킨,닭강정",미공개,199,중강배전,272,"다른 레커훈스는 후기가 안좋은곳도 있는데 아주 맛있어요 그리고 주방타일이 엄청 깨끗합니다 기름쓰는곳인데 기름때가 없어요
비비큐에서 여기로 옮긴지 오래됩니다",,0
"https://map.naver.com/p/entry/place/1973702909?c=13.00,0,0,0,dh",부리또정거장,"멕시코,남미음식",미공개,63,ynl****,22,"단체주문을 첨해보았는데 전화상 사장님의 꼼꼼함에 너무 감동ㅠ
직접 배달받고는 배로 감동!!
힘든부탁이였는데 포장을 너무 깔끔하게
잘해주셔서 받는분들이 다들 좋아하시더라구요~먹는 아이들도 맛있다고!!!
100점 아닌 200점 드리고싶네요~
감사합니다^^",,0
"https://map.naver.com/p/entry/place/1398227881?c=13.00,0,0,0,dh",시장을여는사람들 인하대점,요리주점,미공개,44,phl****,15,알바생들 생긴 게 레전드 다 이쁘고 잘생김 안주는 양도 많은데 너무 맛있음 진짜 9성급호텔 쉐프님이 만든 줄 매장 안에 흡연실 있는 게 센스 넘침 흡연자들은 침 줄줄 흘릴듯 다른 술집에 비해 매장도 깨끗하고 친절해서 죽는다면 여기서 죽고 싶다.,,0
"https://map.naver.com/p/entry/place/1536964052?c=13.00,0,0,0,dh",한상,한식,미공개,347,이재원0,15,"찌개 양이 먹어본 후문식당 중 가장 많은 것 같아요ㅋㅋ
깔끔하고 편하게 혼밥도 가능한 식당이라
자주올것같아요",2025-04-12,0
"https://map.naver.com/p/entry/place/1957094833?c=15.00,0,0,0,dh",포케품은초밥 인하대점,"초밥,롤",미공개,416,kinghead80,650,"초밥도 넘 싱싱하고 맛있고, 푸짐해요^^가족들이랑 또 오고싶네요^^우동까지 챙겨주시니 넘넘 좋아요^^롤초밥두 끝내주네요~다음엔 포케도 먹어보겠습니당♡",2025-03-03,0
"https://map.naver.com/p/entry/place/1574688174?c=15.00,0,0,0,dh",솥고기67번길,돼지고기구이,미공개,557,움움님,314,무듬구이 둘이서 딱 먹기 좋은 구성에 가격이네요 ㅎㅎ 솥에 구워 더 맛있고 미나리를 포함해서 반찬이 정말 다양해서 좋았어요! 냉국수도 고기 다 먹고 깔끔하게 마무리하기 좋습니다!!,,0
"https://map.naver.com/p/entry/place/37658191?c=13.00,0,0,0,dh",국제식당 인하대본점,이자카야,4.66,445,미래의CEO,116,여긴 인하대생이라면 한번은 가봤을 맛집입니다 사장님도 친절하시고 일본에 온 느낌 물씬납니다 강추강추!,,0
"https://map.naver.com/p/entry/place/1307296974?c=13.00,0,0,0,dh",마포생갈비 용현점,"육류,고기요리",4.63,216,가넷3625,431,"사장님 친절하시고 편안하게 해 주셨어요.
생고기 모듬세트 가격 저렴한데 완전 품질 좋고 맛있어요. 계란찜, 김치찌개 서비스라 놀랐어요!
사장님께서 직접 고기 잘라주시고 고기 부위 설명 해 주셨어요.
물냉면이랑 고기랑 같이 먹었는데, 냉면이 예술이라
여쭤보니 육수 직접 만드신데요.
맛있어서 또 가고싶어요.^^",,0
"https://map.naver.com/p/entry/place/38351458?c=13.00,0,0,0,dh",신촌설렁탕,"곰탕,설렁탕",미공개,685,guswl284,73,"신촌샤브샤브
2인 소: 17000원
야채 무한리필, 고기양 적당. 볶음밥(거의죽)까지 나옴. 나름 맛있어요ㅎㅎ",,0
"https://map.naver.com/p/entry/place/1406506965?c=15.00,0,0,0,dh",하노이별 인하대점,베트남음식,미공개,430,샛딤,31,쌀국수가 전체적으로 깔끔하고 양이 많아서 좋았어요!! 고기양도 많아서 면이랑 계속 같이 먹을 수 있어 좋더라구요ṑṑṑ 테이블도 넓고 가게 분위기도 좋아요👍,,0
"https://map.naver.com/p/entry/place/1963692965?c=15.00,0,0,0,dh",정인곱창 인하본점,"곱창,막창,양",4.77,418,뭄뮹,32,사진첨부가안되서ㅠㅠ글만적어요 여기 진짜 제인생막창집이예요ㅠㅠㅠ최고맛잇어요 친구들 다 데리고가도 다 맛잇다고해여 여자둘이가서 4인분먹고 김치말이국수도 뿌수거왓어요 배터지지만 맛잇어서 계속 들어갑니다,,0
"https://map.naver.com/p/entry/place/1392141383?c=19.19,0,0,0,dh",효자동솥뚜껑 인하대점,돼지고기구이,미공개,608,jau1cc,21,"친구랑 벌써 세번째 방문입니다..
삼겹살 미쳤어요.
솥뚜껑 위에서 구워지는 비주얼 보면 아주 그냥 정신 못 차림. 고기 익어가는 소리랑 냄새가 이미 반칙이야🥵
고기도 맛있는데 직원분들이 너무 친절해서 감동 두 배.",2025-07-20,0
"https://map.naver.com/p/entry/place/38548187?c=15.00,0,0,0,dh",영지숯불갈비 본점,돼지고기구이,미공개,435,불편한곳만리뷰써요,1,후기좋길래 방문했더니 ㅋㅋㅋ 후드는 연기하나도 못빨아들여서 둘다 연기로 폐암걸릴뻔했구요. 갈비는 9900원이라서 싸다고 느끼실수있겠지만 무한리필보다도 못한 후지에 냉면육수는 이상한 향신료맛나고..싼줄 알고간게아니라 후기좋아서 갔더니..이래서 싼마이는 거릅니다.,2025-05-13,0
"https://map.naver.com/p/entry/place/87238504?c=15.00,0,0,0,dh",계속 쪼르면,종합분식,미공개,938,wja****,51,육회쫄면 이렇게 신선한거 진짜 처음이에요 금액대비 진짜 최고의 쫄면을 맛보았어요  양념 자체도 너무 맛있는곳이라 리뷰쓰는지금 또 생각나요 ㅋ,,0
"https://map.naver.com/p/entry/place/1392141383?c=19.19,0,0,0,dh",효자동솥뚜껑 인하대점,돼지고기구이,미공개,608,jiho683,18,맛있고 구성 좋은데 가격도 괜찮고 무엇보다 너무너무 친절하세요~~~! 동기들이랑 학교 뒤에서 잘 먹고갑니다!!!!,2025-09-11,0
"https://map.naver.com/p/entry/place/1196972257?c=15.00,0,0,0,dh",청년밥상빨라우 인하대점,"찌개,전골",미공개,23,불타는엉덩이35,14,"천주교 재속전교가루멜회가 전교가르멜수녀회와 함께 운영하는 식당으로 청년들의 어려움을 덜어주기 위해 운영하신다고 합니다.
정말 저렴한 가격에 푸짐하게 먹을 수 있는 곳입니다.
감사합니다.",,0
"https://map.naver.com/p/entry/place/1574688174?c=15.00,0,0,0,dh",솥고기67번길,돼지고기구이,미공개,557,Hyuck2e,20,"2층에 탁트여서 너무 좋고, 저렴한 가격에 비해 퀄리티가 좋습니다. 너무 맛있게 잘 먹었습니다~!",2025-04-30,0
"https://map.naver.com/p/entry/place/1426778024?c=15.00,0,0,0,dh",아재불닭발 인하대점,닭발,미공개,354,홍엉진,8,오랜만에 인하대에 왔는데 맛있는 닭발집이 생겼더라고요~ 역시 닭발은 아재불닭발?? 오픈 기념 서비스도 많이 챙겨주셔서 감사합니다! 재방문 할 것 같아요????,2025-02-27,0
"https://map.naver.com/p/entry/place/1517096100?c=13.00,0,0,0,dh",오썸,"맥주,호프",미공개,13,박하ss,1,"피자s 파인애플 세트. 15000원
간단히 먹기 좋네요.
생맥주는 좀더 시원했으면 좋겠어요",,0
"https://map.naver.com/p/entry/place/1479468560?c=15.00,0,0,0,dh",한창희천하일면 인하대점,국수,미공개,395,ho0793623,30,"처음 먹어봤는데 너무 맛있게 잘먹었습니다
진짜 자주 갈것같아요
면이 쫄깃해서 맘에듭니다
잘 먹고가요",2025-05-08,0
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,장실장81,50,"새로 오픈한 돈까스 집이에여~^^
간만에 치즈돈까스와 우동~
쫄면 넘 맛있게 먹었어여~~^^
양도 많아서 든든하네여~^^
또 올께여~^^
번창하세여~~^^",,0
"https://map.naver.com/p/entry/place/1536964052?c=13.00,0,0,0,dh",한상,한식,미공개,347,돈땃쥐미25,17,"처음 오는데 밥이랑 반찬도 리필 가능해서 가성비가 좋은 것 같아요!!
된장찌개도 진짜 맛있었습니다 👍👍
친구는 육회비빔밥 먹었는데 육회가 냉동이 아니고 퀄리티가 좋아서 맛있었대요",2025-05-08,0
"https://map.naver.com/p/entry/place/1328025347?c=13.00,0,0,0,dh",스며듦 튀김수육,요리주점,미공개,50,헤이즐넛넛,27,튀김이 너무 맛있어요!! 짭짤한 소스랑 조화도 좋구 고기가 등심카츠처럼 생겼어요~ 서비스로 순두부된장찌개도 주시고 날치알 볶음밥도 맛있었습니다!!,2025-08-19,0
"https://map.naver.com/p/entry/place/1163314052?c=13.00,0,0,0,dh",조선탕반 인하대직영점,국밥,미공개,26,스텔라Joo,812,"궁금해서 가봤어요.
수육국밥은 가성비가 좋고
소주도 3.000원 행사해요!!~~
수육은 부드럽고 고소해요.",,0
"https://map.naver.com/p/entry/place/1973702909?c=13.00,0,0,0,dh",부리또정거장,"멕시코,남미음식",미공개,63,스누피585,16,기존에 가던 부리또 가게가 폐업해서 검색해서 처음 가봤네요~ 부리또 먹고 싶을 때 먹을만 하네요~,,0
"https://map.naver.com/p/entry/place/1801858940?c=13.00,0,0,0,dh",하하돈면,한식,미공개,262,김성준829,9,"새로 생긴 돈가스 맛집이라고 해서 가봤는데 정말 맛있어요~! 그리고 밥, 샐러드 등 리필이 다 되고 특히 떡볶이도 스리필 서비스로 주셔서 정말 좋습니다",2025-09-23,0
"https://map.naver.com/p/entry/place/1807428763?c=15.00,0,0,0,dh",맥주집,"맥주,호프",미공개,167,yee****,10,"피자 진짜 맛있어요 ㅜㅜ 피자 메뉴 많던데 다음엔 다른 것도 먹어보려구요 술 오래 먹었는데 서비스도 잘 챙겨주셔서 정말 감사했습니다아☺️ 가성비 체고 맥주집 뽀에버🤍
#인하대맛집#인하대이자카야#인하대술집#인하대후문술집#인하대후문맛집",2025-01-07,0
"https://map.naver.com/p/entry/place/1479468560?c=15.00,0,0,0,dh",한창희천하일면 인하대점,국수,미공개,395,하하하하75,17,고기도 많고 면도 많고 많이 먹는 편인데 배부르게 먹었네요. 처음에 기본으로 먹다가 소스 추가해서 색다른 맛으로 먹는 매력도 있어요. 저는 아부라소바를 먹었는데 일본에서 먹었던 것이랑 맛이 똑같아서 굉장히 만족했습니다!,2025-03-13,0
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,tjw****,192,두번째 방문했어요~   탕에 사리 추가도 가능해서 배도 채우면서 한잔 하기 진짜 좋은곳이예요~   가성비 좋아요!   깐풍치킨도 시켰는데 양도 많고 감자튀김도 같이 줘서 배부르게 진짜 잘 먹었어용!  2차갈필요없이 시원하게 간단하게 먹으면서 한잔하기좋게 샤베트 종류도 많아서 마지막에 시켜먹기도 좋아요~~,,0
"https://map.naver.com/p/entry/place/1715794350?c=13.00,0,0,0,dh",카페밥엔술,양식,미공개,77,쿙공,97,신중동 먹자골목 돌아다니다가 발견해서 들어갔는데 신중동 맛집이에요!! 들어가자마자 캐쥬얼펍 느낌 나서 인테리어 마음도 들었는데 가격 보고 저렴해서 1차 놀람🫣 그리고 파스타 먹고 맛있어서 2차 놀랐어요🤗 카페부터 술까지 다 판매해서(소주 가격이 4000원) 나중에 조용히 술마시러 오려구요~!!,,0
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,재니뿅,289,"A세트로 먹었어요 ㅎㅎㅎ
오리가슴살샐러드 + 베이컨 크림파스타 + 소세지 베이컨 칠리볶음밥에 빵과 에이드까지!!
이렇게 푸짐하게 나오는데 26,900원으로 가성비까지 좋네요😋 플레이팅이 예뻐서 맛도 더 좋게 느껴져요 맛있게 잘 먹고 갑니다 ㅎㅎ 또 올게요",,0
"https://map.naver.com/p/entry/place/1748522357?c=13.00,0,0,0,dh",큐슈울트라아멘 인하대점,일본식라면,미공개,279,non****,18,"분위기 좋고~
라멘 맛도 좋아요
제가 매운것을 좋아해요. 라멘 선택할때 맵단계 자유롭게 하는 게 참 좋아요.",,0
"https://map.naver.com/p/entry/place/1957094833?c=15.00,0,0,0,dh",포케품은초밥 인하대점,"초밥,롤",미공개,416,pet****,101,"어제 처음 먹어보고 너무 맛있어서 오늘도 왔습니다!
건강하게 먹을 수 있어서 너무 좋은 것 같아요!!",2025-09-30,0
"https://map.naver.com/p/entry/place/1418606976?c=15.00,0,0,0,dh",순목,요리주점,미공개,52,쮸녀기,22,딴따라 사라지고 감성 넘치는곳 생겨서 다녀왔어요. 안락하고 포근한 느낌의 술집이에요. 강추합니다👍,,0
"https://map.naver.com/p/entry/place/1424888459?c=13.00,0,0,0,dh",양궈푸마라탕 인하대점,마라탕,미공개,330,slgdsw94,10,"새로 생겨서 가봤는데 사장님이 너무 친절하세요
마라탕 먹으면 매장 청결이 항상 신경 쓰이는데 여긴 정말 깨끗하고 재료도 잘 손질되어 있어요
다양한 재료 있구요
밥도 무료로 무한리필 가능해 좋아요
혼자 휴대폰으로 유튜브 보며 먹고 있는데 사장님이 보시더니 휴대폰 거치대를 가져다 주셨어요🥺
개인적으로 정말 잘 됐으면 하는 가게입니다
번창하세요",2025-02-28,0
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,김소은9840,18,인하대에서 제일 좋아하는 양식집이에요!! 메뉴도 다양하고 맛도 너무 맛있어요 특히 치킨 로제 그라탕 최고입니다 ㅎㅎ,,0
"https://map.naver.com/p/entry/place/1470889138?c=13.00,0,0,0,dh",화양연화,요리주점,미공개,636,why****,5,"괜히 기분 좋아지는 밤이었다
안주는 진짜 술 부르는 맛이고, 술은 또 기가 막히게 넘어간다😊😊. 말도 많고 웃음도 많아지더라. 괜히 센치해질 틈도 없이 시간 훅 가버림. 이런 데서 한 잔 하면, 사는 맛 난다 싶다. 또 올 것 같앙~~🫡🤗 아무 생각 없이, 그냥 좋았어.!😘",2025-06-12,0
"https://map.naver.com/p/entry/place/1398227881?c=13.00,0,0,0,dh",시장을여는사람들 인하대점,요리주점,미공개,44,d1297d,1,"매장도 넓고 음악도 빵빵하게 나와서 너무 좋았어요👍🏻👍🏻
안주도 양이 많아서 넉넉하게 잘 먹었어요",,0
"https://map.naver.com/p/entry/place/1912001285?c=15.00,0,0,0,dh",청담족발,"족발,보쌈",미공개,486,나빌레라1004,775,정말 맛있어요 냄새도 하나도 안나고 질리지 정말 맛있어요  막국수를 다른곳에서 시켰을때는 다 남겼는데 막국수만 따로 판매를 해도 손색이 없을 정도로 맛있어요 ,,0
"https://map.naver.com/p/entry/place/36379444?c=13.00,0,0,0,dh",팥지콩지,한식,4.18,226,토닥토닥1548,404,"팥에 찐함이 최고임(팥죽은 여기!!)
콩빈대떡도 콩이 씹히면서 고소고소
능이 온모밀면은호불호 있을듯
주차는 가게앞 바로 앞쪽에 하시면될듯함
",,0
"https://map.naver.com/p/entry/place/36271040?c=15.00,0,0,0,dh",이모떡즉석떡볶이,떡볶이,4.64,464,firlasl,582,사장님 너무 친절하시고 정말 우리 이모같아요 ㅋㅋㅋ 떡볶이도 맛있는데 튀김이 진짜 미쳤어요.. 볶음밥도 짱 맛있어요 모짜렐라 필수입니다 너무 맛있어요,,0
"https://map.naver.com/p/entry/place/1715722424?c=15.00,0,0,0,dh",인하 주먹고기,돼지고기구이,미공개,429,hy****,22,"고기먹고싶어서 왔는데
와 너무맛있어요!!
직원분들도친절하고 사람많은데도 화생방아니고 좋아요 재방문의사있어요!",2025-08-22,0
"https://map.naver.com/p/entry/place/1090243948?c=13.00,0,0,0,dh",와이키키피자,피자,미공개,326,목재부두,12,"인하대 피자 맛집이래서 와봤어요~
후기 쓰면서 호가든 생맥이 먼저 나와서 호로록 마셔봤는데 최고ㅋㅋ",2025-10-16,0
"https://map.naver.com/p/entry/place/1973702909?c=13.00,0,0,0,dh",부리또정거장,"멕시코,남미음식",미공개,63,지제구,13,양도 많고 무엇보다 소스와 내용물의 조화가 참 좋아서 맛있게 잘 먹고 있습니다. 예전부터 즐겨먹는 곳인데 이사를 가서 잘 못 먹었다가 근처 온김에 들렸네요. 한국식 브리또가 이렇게 맛있는 건 처음이에요!! 간단하게 먹기도 좋은데 또 은근 든든해서 성인남성도 충분히 배부르게 먹을 수 있습니다. 그리고 사장님도 엄청 친절하셔서 괜히 더 기분이 좋습니다!,,0
"https://map.naver.com/p/entry/place/1999087809?c=13.00,0,0,0,dh",교반 인하대점,한식,미공개,186,올리브영바구니도둑,5,육비 너무너무 맛있어용 그리고 육전이 진짜 개짱짱짱맛도리 미쳣음!!!!!!! 야호 너무 맛잇어~~~~~!~!~!,2025-10-02,0
"https://map.naver.com/p/entry/place/1042128520?c=13.00,0,0,0,dh",오이아샌드위치 인하대,샌드위치,미공개,179,ssu****,25,"ㄹㅈㄷ 가성비. 서브웨이 갈 바에 여기갑니다ㅠㅠ
사장님도 너무 친절하시고 완전 소녀세요♡♡♡
*토마토 못먹으시는 분덜 토마토 빼눈 것도 가능합니다!!
ㄹㅇ 개맛있은니 한번씩 트라이트라이!!",2025-09-05,0
"https://map.naver.com/p/entry/place/1678525038?c=13.00,0,0,0,dh",삼청당 인하대점,분식,미공개,620,달93,36,"지난번에는 김밥을 먹었었는데, 이번에는 아보카도 덮밥을 먹어봤어요~ 아보카도 러버로써 정말 너무 맛있게 잘 먹었어요ㅋㅋㅋ🤣",,0
"https://map.naver.com/p/entry/place/2009691902?c=15.00,0,0,0,dh",디탕 인하대점,베트남음식,미공개,376,쩡율,432,"메뉴 하나하나 다 맛있습니당!!!
손님들 많길래 맛집인거 같아 들어갓는데 진짜 너무 만족하고 나왓어용
다음에 또 가자며 다른 메뉴 찜하고 왔습니당 ㅋㅋ
학생들도 많이 오는거 보니 진짜 인하대맛집 같아용",2025-08-30,1
"https://map.naver.com/p/entry/place/1807428763?c=15.00,0,0,0,dh",맥주집,"맥주,호프",미공개,167,ysw****,13,"오늘도 잘먹고가요!!!
#인하대맛집 #인하대이자카야 #인하대술집
#인하대후문술집 #인하대후문맛집",2025-01-10,0
"https://map.naver.com/p/entry/place/1426778024?c=15.00,0,0,0,dh",아재불닭발 인하대점,닭발,미공개,354,주영7734,21,"인후 닭발맛있는곳 찾아서 너무 기뻐요!!!!
사장님도 친절하시고 종종아용하겠습니다??ㅂ닭발은 무조건아재불닭방!!!!",2025-10-29,0
"https://map.naver.com/p/entry/place/1044258426?c=13.00,0,0,0,dh",화경양꼬치,양꼬치,미공개,249,온민민,125,"잡내도 안 나고 고소하면서 담백해요! 사장님이랑 직원분들도 친절하시고, 리뷰 이벤트 하면 서비스도 준다니 모두들 꼭 방문해주세요,,, 넘 맛이써요!! 🥹👍👍",,0
"https://map.naver.com/p/entry/place/1032865736?c=13.00,0,0,0,dh",국민정서 인하대후문점,요리주점,미공개,409,dpf****,11,전에 한 번 왔었는데 김치찜이 계속 생각나서 또 왔음 하이볼에 세트 구성까지 야무져서 배터지게 먹고 옴❤️,2025-01-31,0
"https://map.naver.com/p/entry/place/1807428763?c=15.00,0,0,0,dh",맥주집,"맥주,호프",미공개,167,ysw****,13,"연어 너무 맛잌ㅅ어요!! 가격도 엄청 저렴하네요,,💕
#인하대맛집 #인하대이자카야 #인하대술집
#인하대후문술집 #인하대후문맛집",,0
"https://map.naver.com/p/entry/place/20550561?c=15.00,0,0,0,dh",닭살부부,"치킨,닭강정",미공개,327,haj****,85,"목살은 다른후기 에서 보던거 처럼
양도 맛도 무난 이상이어서 괜찮았음
양념 파닭은 개인적으로 양념이 전기구이와는 조금 안어울리게 느껴짐 파는 잘라야할정도로 김
사실 이건 뭐 큰 단점은 아니었음
홀담당하시는 여자직원분 ? 여자대표님?
태도가 기분이 상당히 안좋았음
저거외에 파채도 시켜서 파소스를 찾는데
세상 싫은 표정으로
이거 원래 다시 안드리는데 소스주신다고
해주시는데 그냥 우리가 룰을 몰랐으니
감사하다 함 이것도 그러려니함
문제는 이후임
곁제시 분할결제 할게요 하는데
갑자기 표정이 확 일그러지는게 느껴짐
내가 잘못했나 싶을정도 민망해짐
한번 결제를 생각하다가 두번 결제
해야하는 번거로움에서 짜증이난거 같은데
참고로 당시 계산하는 팀은 우리밖에 없었음
그런 점이 많이 아쉬웠음 당연재방문은 없음",2025-04-27,0
"https://map.naver.com/p/entry/place/37762180?c=15.00,0,0,0,dh",미로곱창볶음집 인하대점,"곱창,막창,양",4.48,556,얼레벌레 블로거,198,몇 년째 인후에서 술마실 땐 무조건 미로입니다!! 잡내도 1도 안 나고 가격 대비 양도 대박!! 오랜만에 먹어도 여전히 맛있네용!,,0
"https://map.naver.com/p/entry/place/1032865736?c=13.00,0,0,0,dh",국민정서 인하대후문점,요리주점,미공개,409,Kkkjj01,84,음식도 맛있구.. 사장님도 잘생기시구 이쁘시고 친절하시구...! 노래도 좋고!! 최고입니다.. 일단 밥 먹는 식당 같은디... 술이 술술 들어가네오ㅜㅜ 다들 꼭 가보세오,2025-03-09,0
"https://map.naver.com/p/entry/place/1381954440?c=15.00,0,0,0,dh",주접집,요리주점,미공개,322,싱싱4982,1,서비스로 감튀도 주시고 분위기도 괜찮아요~다만 음식에 파슬리가루를 조금만 뿌려주면 좋을 것 같아요😅,,0
"https://map.naver.com/p/entry/place/1133615983?c=13.00,0,0,0,dh",왕돈까스,돈가스,미공개,445,짹사장님,26,"냉면돈까스셋트 시켰는데 돈까스는 너무바삭해서 환상적이구요
특히 비냉소스는 최고였습니다 같이간사람이
너무맛있어서 기절해 아직도 깨어나지 않고 있어요
꼭 비냉으로 시키세요
셋트메뉴 돈까스랑 단품이랑 돈까스가 틀리게 나오는데
꼭 셋트메뉴로 시키셔야 찐맛을 느낄수있습니다
",,0
"https://map.naver.com/p/entry/place/2098595079?c=13.00,0,0,0,dh",행컵 인하대점,"도시락,컵밥",미공개,273,꼬꼬6747,16,"많이배부르진않고.. 요기하기좋으네요~인하대 아이랑 나들이하면서 들렀는데^^
선택잘했습니다~맛있어요♡가격도 착해요~~",2025-10-26,0
"https://map.naver.com/p/entry/place/1711877761?c=13.00,0,0,0,dh",코피아,이탈리아음식,미공개,536,grace90760321,7,후문에 파스타 맛집 중 하나에요!! 😋파스타말고도 오므라이스나 오믈렛 밥 종류도 있어서 좋아요! 게살로제파스타 짱 맛있어욤!,,0
"https://map.naver.com/p/entry/place/1595117576?c=13.00,0,0,0,dh",금별맥주 인하대점,"맥주,호프",미공개,112,ILoveGB,6,"친구들과 금별맥주 또 갔어요. 인하대 후문에서 금별만한곳은 없는거 같아요. 이번엔 먹느라 정신팔려 사진 못찍었는데 어쩜 메뉴가 다 맛있을수 있는지♡♡♡
다음주에 또 모임있는데 다른메뉴 도전해보려구요!
사장님 많이 파세요!",,0
"https://map.naver.com/p/entry/place/1294155308?c=13.00,0,0,0,dh",진화쿵푸마라탕,중식당,미공개,717,아3197,2,"맛은있는데 깨끗하지 않습니다 소스담으려고 소스통 드는순간 날파리들이 날라가고 자리에도 왕파리가 있었습니다
그리고 결제후 영수증을 제가 담은 음식위에 올립니다 다른곳들은 집게로 찝든가 그러는데 여기는 안그럽니다",,0
"https://map.naver.com/p/entry/place/1939722709?c=13.00,0,0,0,dh",덮수룩,한식,미공개,149,빠방6169,10,"오늘 처음 방문했는데 너무 친절하고 맛도 좋네여
혼자밥먹기 좋고 ’밥많이‘도 가능하니까 양 많이 드시는 분들이 오면 좋을 거 같습니당
다음에도 또 올게요",2025-06-18,0
